endpoint_id,score_full_q_mono_pn__pr__regime_1050,score_full_q_mono_pn__pr__regime_1225,score_full_q_mono_pn__pr__regime_1400,score_full_q_mono_pn__pr__regime_1401,score_full_q_mono_pn__pr__regime_1750,score_full_q_mono_pn__pr__regime_1925,score_full_q_mono_pn__pr__regime_1930,score_full_q_mono_pn__pr__regime_2125,score_full_q_mono_pn__pr__regime_2126,score_full_q_mono_pn__pr__regime_2127,score_full_q_mono_pn__pr__regime_2275,score_full_q_mono_pn__pr__regime_2450,score_full_q_mono_pn__pr__regime_2455,score_full_q_mono_pn__pr__regime_2460,score_full_q_mono_pn__pr__regime_2625,score_full_q_mono_pn__pr__regime_2626,score_full_q_mono_pn__pr__regime_2630,score_full_q_mono_pn__pr__regime_2635,score_full_q_mono_pn__pr__regime_525,score_full_q_mono_pn__pr__regime_700
nci_obs_001692,-4.860217094421387,-4.860317230224609,-5.208207130432129,-4.944303512573242,-4.860217094421387,-4.860737323760986,-4.861177921295166,-5.720239639282227,-5.138126373291016,-4.935537338256836,-4.860217094421387,-4.860227108001709,-4.860227108001709,-4.860237121582031,-4.861217498779297,-4.860257148742676,-4.862780570983887,-4.862820625305176,-4.8602471351623535,-5.044689655303955
nci_obs_001693,-1.4551738500595093,-1.4830405712127686,-1.7006045579910278,-1.557081699371338,-1.45199453830719,-1.4688853025436401,-1.4829941987991333,-1.9488003253936768,-1.5975511074066162,-1.4870545864105225,-1.446591854095459,-1.4509830474853516,-1.4517433643341064,-1.454485535621643,-1.462841510772705,-1.4469120502471924,-1.4722586870193481,-1.4770138263702393,-1.50481379032135,-1.697542667388916
nci_obs_001694,-9.166099548339844,-9.166099548339844,-8.648703575134277,-8.648033142089844,-8.648033142089844,-8.648033142089844,-11.255117416381836,-8.130170822143555,-8.128619194030762,-8.128609657287598,-8.128609657287598,-8.128609657287598,-10.034769058227539,-12.407265663146973,-8.128609657287598,-8.128609657287598,-10.034769058227539,-12.407265663146973,-9.717497825622559,-9.16624927520752
nci_obs_001695,-8.572513580322266,-8.572513580322266,-7.783736228942871,-7.78338623046875,-7.78338623046875,-7.78338623046875,-9.509389877319336,-7.186859607696533,-7.186649799346924,-7.186649799346924,-7.186649799346924,-7.186649799346924,-8.137495994567871,-9.539192199707031,-7.186649799346924,-7.186649799346924,-8.137495994567871,-9.539192199707031,-9.482325553894043,-8.57254409790039
nci_obs_001696,-7.809226036071777,-7.809226036071777,-7.193209171295166,-7.190946578979492,-7.190916538238525,-7.190916538238525,-8.211506843566895,-6.903187274932861,-6.900323390960693,-6.900283336639404,-6.900283336639404,-6.900283336639404,-7.233199596405029,-7.953998565673828,-6.900283336639404,-6.900283336639404,-7.233199596405029,-7.953998565673828,-8.631888389587402,-7.809406280517578
nci_obs_001697,-9.697579383850098,-9.697579383850098,-8.848081588745117,-8.848061561584473,-8.848061561584473,-8.848061561584473,-11.957643508911133,-8.092672348022461,-8.092642784118652,-8.092642784118652,-8.092642784118652,-8.092642784118652,-10.364240646362305,-13.188542366027832,-8.092642784118652,-8.092642784118652,-10.364240646362305,-13.188542366027832,-10.6189603805542,-9.697579383850098
nci_obs_001698,-12.885729789733887,-12.885729789733887,-11.950511932373047,-11.950511932373047,-11.950511932373047,-11.950511932373047,-17.82573890686035,-11.025168418884277,-11.025168418884277,-11.025168418884277,-11.025168418884277,-11.025168418884277,-15.97341537475586,-21.35024642944336,-11.025168418884277,-11.025168418884277,-15.97341537475586,-21.35024642944336,-13.816096305847168,-12.885729789733887
nci_obs_001699,-4.2404279708862305,-4.24094820022583,-4.465179920196533,-4.291070938110352,-4.240417957305908,-4.240908145904541,-4.240908145904541,-4.541706562042236,-4.309466361999512,-4.268342971801758,-4.2403883934021,-4.240417957305908,-4.240417957305908,-4.2409281730651855,-4.24116849899292,-4.2403883934021,-4.24116849899292,-4.244424819946289,-4.340848445892334,-4.371622085571289
nci_obs_001700,-7.172510147094727,-7.172510147094727,-6.415928363800049,-6.415098190307617,-6.415088176727295,-6.415098190307617,-8.026598930358887,-5.810529708862305,-5.809058666229248,-5.8090386390686035,-5.8090386390686035,-5.8090386390686035,-6.6524763107299805,-7.8437275886535645,-5.809048652648926,-5.8090386390686035,-6.652486324310303,-7.843737602233887,-7.97064208984375,-7.172730445861816
nci_obs_001701,-9.784233093261719,-9.784233093261719,-8.90766429901123,-8.907633781433105,-8.907633781433105,-8.907633781433105,-12.140941619873047,-8.088523864746094,-8.08850383758545,-8.08850383758545,-8.08850383758545,-8.08850383758545,-10.415847778320313,-13.275243759155273,-8.08850383758545,-8.08850383758545,-10.415847778320313,-13.275243759155273,-10.672938346862793,-9.784242630004883
nci_obs_001702,-9.457656860351563,-9.457656860351563,-8.58756160736084,-8.587451934814453,-8.587451934814453,-8.587451934814453,-11.044489860534668,-7.812122821807861,-7.811892509460449,-7.811892509460449,-7.811892509460449,-7.811892509460449,-9.405233383178711,-11.462175369262695,-7.811892509460449,-7.811892509460449,-9.405233383178711,-11.462175369262695,-10.363628387451172,-9.457676887512207
nci_obs_001703,-6.554643630981445,-6.554703235626221,-6.6775336265563965,-6.552203178405762,-6.486380577087402,-6.486620903015137,-6.510682582855225,-6.6712446212768555,-6.554703235626221,-6.502208232879639,-6.482814311981201,-6.482824325561523,-6.482914447784424,-6.483694553375244,-6.483554363250732,-6.482824325561523,-6.483834743499756,-6.484615325927734,-6.827175617218018,-6.644064903259277
nci_obs_001704,-13.096470832824707,-13.096470832824707,-12.318114280700684,-12.318114280700684,-12.318114280700684,-12.318114280700684,-18.369707107543945,-11.558813095092773,-11.558813095092773,-11.558813095092773,-11.558813095092773,-11.558813095092773,-16.849937438964844,-22.9094295501709,-11.558813095092773,-11.558813095092773,-16.849937438964844,-22.9094295501709,-13.909473419189453,-13.096470832824707
nci_obs_001705,-12.103507995605469,-12.103507995605469,-11.251506805419922,-11.251506805419922,-11.251506805419922,-11.251506805419922,-16.510650634765625,-10.419970512390137,-10.419970512390137,-10.419970512390137,-10.419970512390137,-10.419970512390137,-14.884052276611328,-19.861900329589844,-10.419970512390137,-10.419970512390137,-14.884052276611328,-19.861900329589844,-12.957087516784668,-12.103507995605469
nci_obs_001706,-9.974268913269043,-9.974268913269043,-9.099468231201172,-9.099448204040527,-9.099448204040527,-9.099448204040527,-12.235105514526367,-8.298215866088867,-8.298186302185059,-8.298186302185059,-8.298186302185059,-8.298186302185059,-10.592070579528809,-13.354564666748047,-8.298186302185059,-8.298186302185059,-10.592070579528809,-13.354564666748047,-10.883899688720703,-9.974268913269043
nci_obs_001707,-10.474578857421875,-10.474578857421875,-9.742728233337402,-9.742688179016113,-9.742688179016113,-9.742688179016113,-13.528582572937012,-9.065561294555664,-9.065481185913086,-9.065481185913086,-9.065481185913086,-9.065481185913086,-12.119165420532227,-15.6841402053833,-9.065481185913086,-9.065481185913086,-12.119165420532227,-15.6841402053833,-11.24262809753418,-10.474588394165039
nci_obs_001708,-10.901457786560059,-10.901457786560059,-10.045400619506836,-10.045400619506836,-10.045400619506836,-10.045400619506836,-15.157896995544434,-9.297628402709961,-9.297628402709961,-9.297628402709961,-9.297628402709961,-9.297628402709961,-13.450994491577148,-18.30497169494629,-9.297628402709961,-9.297628402709961,-13.450994491577148,-18.30497169494629,-11.841107368469238,-10.901457786560059
nci_obs_001709,-8.019485473632813,-8.019485473632813,-7.496730804443359,-7.490047454833984,-7.489937782287598,-7.489937782287598,-8.948942184448242,-7.1664628982543945,-7.1411051750183105,-7.140765190124512,-7.140765190124512,-7.140765190124512,-8.01892375946045,-9.549875259399414,-7.140765190124512,-7.140765190124512,-8.01892375946045,-9.549875259399414,-8.714069366455078,-8.020285606384277
nci_obs_001710,-5.7514729499816895,-5.7514729499816895,-5.294674873352051,-5.27223539352417,-5.271355152130127,-5.271365165710449,-6.457704067230225,-5.043772220611572,-4.954742908477783,-4.9483208656311035,-4.948131084442139,-4.948131084442139,-5.564651012420654,-6.579931259155273,-4.948151111602783,-4.948131084442139,-5.564671039581299,-6.579951286315918,-6.3663330078125,-5.755992889404297
nci_obs_001711,-11.029035568237305,-11.029035568237305,-10.021276473999023,-10.021276473999023,-10.021276473999023,-10.021276473999023,-14.182900428771973,-9.071155548095703,-9.071155548095703,-9.071155548095703,-9.071155548095703,-9.071155548095703,-12.268143653869629,-16.10017967224121,-9.071155548095703,-9.071155548095703,-12.268143653869629,-16.10017967224121,-12.068092346191406,-11.029035568237305
nci_obs_001712,-11.852331161499023,-11.852331161499023,-10.999947547912598,-10.999947547912598,-10.999947547912598,-10.999947547912598,-15.938555717468262,-10.212333679199219,-10.212333679199219,-10.212333679199219,-10.212333679199219,-10.212333679199219,-14.33339786529541,-18.956073760986328,-10.212333679199219,-10.212333679199219,-14.33339786529541,-18.956073760986328,-12.757553100585938,-11.852331161499023
nci_obs_001713,-1.2676222324371338,-1.364375114440918,-2.8962440490722656,-2.2099099159240723,-1.2760365009307861,-1.517371654510498,-1.517371654510498,-2.6618587970733643,-2.652210235595703,-2.112332344055176,-1.259959101676941,-1.2915284633636475,-1.2915284633636475,-1.2915284633636475,-1.9853479862213135,-1.326790452003479,-1.9853479862213135,-1.9853479862213135,-1.3036680221557617,-3.1537275314331055
nci_obs_001714,-9.118179321289063,-9.118179321289063,-8.38124942779541,-8.381239891052246,-8.381239891052246,-8.381239891052246,-12.52700424194336,-7.577206134796143,-7.577176094055176,-7.577176094055176,-7.577176094055176,-7.577176094055176,-10.897699356079102,-14.687421798706055,-7.577176094055176,-7.577176094055176,-10.897699356079102,-14.687421798706055,-9.768312454223633,-9.118189811706543
nci_obs_001715,-4.615718841552734,-4.615718841552734,-3.909759521484375,-3.9090592861175537,-3.9090492725372314,-3.9090492725372314,-6.235588073730469,-3.32650089263916,-3.3253302574157715,-3.325320243835449,-3.325320243835449,-3.325320243835449,-4.936186790466309,-7.134962558746338,-3.325320243835449,-3.325320243835449,-4.936186790466309,-7.134962558746338,-5.386679649353027,-4.615859031677246
nci_obs_001716,-6.157519340515137,-6.157519340515137,-6.229883193969727,-6.160844802856445,-6.157519340515137,-6.157519340515137,-6.360380172729492,-6.358265399932861,-6.1599321365356445,-6.157529354095459,-6.157519340515137,-6.157519340515137,-6.174705982208252,-6.263757705688477,-6.157529354095459,-6.157519340515137,-6.1747660636901855,-6.26381778717041,-6.33267068862915,-6.181095123291016
nci_obs_001717,-14.801334381103516,-14.801334381103516,-13.932353973388672,-13.932353973388672,-13.932353973388672,-13.932353973388672,-21.782541275024414,-13.035737037658691,-13.035737037658691,-13.035737037658691,-13.035737037658691,-13.035737037658691,-19.887876510620117,-27.63102149963379,-13.035737037658691,-13.035737037658691,-19.887876510620117,-27.63102149963379,-15.65785026550293,-14.801334381103516
nci_obs_001718,-11.48324966430664,-11.48324966430664,-10.478986740112305,-10.478986740112305,-10.478986740112305,-10.478986740112305,-14.83837890625,-9.51218318939209,-9.51218318939209,-9.51218318939209,-9.51218318939209,-9.51218318939209,-12.89248275756836,-16.756019592285156,-9.51218318939209,-9.51218318939209,-12.89248275756836,-16.756019592285156,-12.509675979614258,-11.48324966430664
nci_obs_001719,-5.183502197265625,-5.188213348388672,-7.047482967376709,-7.043514728546143,-5.183591842651367,-5.205349445343018,-5.205349445343018,-6.710770606994629,-6.700948715209961,-6.700568675994873,-5.183472156524658,-5.183922290802002,-5.183922290802002,-5.183922290802002,-5.269465923309326,-5.190708160400391,-5.269465923309326,-5.269465923309326,-5.184342384338379,-7.4135918617248535
nci_obs_001720,-9.762321472167969,-9.762321472167969,-8.822850227355957,-8.822840690612793,-8.822840690612793,-8.822840690612793,-11.55264949798584,-7.9878363609313965,-7.987826347351074,-7.987826347351074,-7.987826347351074,-7.987826347351074,-9.804634094238281,-12.10718059539795,-7.987826347351074,-7.987826347351074,-9.804634094238281,-12.10718059539795,-10.760254859924316,-9.762321472167969
nci_obs_001721,-8.537915229797363,-8.537915229797363,-7.7839741706848145,-7.783184051513672,-7.78317403793335,-7.78317403793335,-9.410684585571289,-7.209881782531738,-7.209231376647949,-7.209221363067627,-7.209221363067627,-7.209221363067627,-8.084236145019531,-9.377015113830566,-7.209231376647949,-7.209221363067627,-8.084246635437012,-9.37702465057373,-9.369028091430664,-8.53807544708252
nci_obs_001722,-6.671844959259033,-6.671844959259033,-6.137697219848633,-6.128865718841553,-6.128545761108398,-6.128545761108398,-6.965606212615967,-5.85186767578125,-5.823396682739258,-5.822015285491943,-5.821975231170654,-5.821975231170654,-6.125511169433594,-6.662923812866211,-5.821985244750977,-5.821975231170654,-6.125521183013916,-6.662933826446533,-7.398974418640137,-6.6729960441589355
nci_obs_001723,-8.731412887573242,-8.731412887573242,-7.993366241455078,-7.991664886474609,-7.991644859313965,-7.991644859313965,-10.174491882324219,-7.312413692474365,-7.307631969451904,-7.307551860809326,-7.307551860809326,-7.307551860809326,-8.706321716308594,-10.497686386108398,-7.307561874389648,-7.307551860809326,-8.706332206726074,-10.497695922851563,-9.482429504394531,-8.731892585754395
nci_obs_001724,-10.197091102600098,-10.197091102600098,-9.401288986206055,-9.401199340820313,-9.401199340820313,-9.401199340820313,-12.624788284301758,-8.633638381958008,-8.633408546447754,-8.633408546447754,-8.633408546447754,-8.633408546447754,-11.066137313842773,-13.978926658630371,-8.633408546447754,-8.633408546447754,-11.066137313842773,-13.978926658630371,-10.986467361450195,-10.197111129760742
nci_obs_001725,-4.004357814788818,-4.004507541656494,-4.265998840332031,-4.036075592041016,-4.004357814788818,-4.0047478675842285,-4.006189346313477,-4.273321151733398,-4.094497203826904,-4.018304347991943,-4.004357814788818,-4.004367828369141,-4.004377841949463,-4.004387378692627,-4.00593900680542,-4.004367828369141,-4.007081508636475,-4.008917808532715,-4.0044074058532715,-4.109243869781494
nci_obs_001726,-4.104740619659424,-4.148740291595459,-5.288439750671387,-4.466330051422119,-4.106583595275879,-4.2233357429504395,-4.265294075012207,-5.746181011199951,-4.720670700073242,-4.307128429412842,-4.103950023651123,-4.111861705780029,-4.114976406097412,-4.130582809448242,-4.308575630187988,-4.116063594818115,-4.311690330505371,-4.33518648147583,-4.117106914520264,-4.894383430480957
nci_obs_001727,-6.841330051422119,-6.841440200805664,-7.137760162353516,-6.924659252166748,-6.833801746368408,-6.834381580352783,-6.835452556610107,-7.18106746673584,-6.956195831298828,-6.905155658721924,-6.833761692047119,-6.833771705627441,-6.833771705627441,-6.833771705627441,-6.83511209487915,-6.833771705627441,-6.835623264312744,-6.836433410644531,-6.924735069274902,-7.043615818023682
nci_obs_001728,-14.477505683898926,-14.477505683898926,-13.78540325164795,-13.78540325164795,-13.78540325164795,-13.78540325164795,-21.296825408935547,-13.068770408630371,-13.068770408630371,-13.068770408630371,-13.068770408630371,-13.068770408630371,-19.911863327026367,-27.63102149963379,-13.068770408630371,-13.068770408630371,-19.911863327026367,-27.63102149963379,-15.13716983795166,-14.477505683898926
nci_obs_001729,-10.800984382629395,-10.800984382629395,-9.909344673156738,-9.909335136413574,-9.909335136413574,-9.909335136413574,-13.588467597961426,-9.065614700317383,-9.065604209899902,-9.065604209899902,-9.065604209899902,-9.065604209899902,-11.873188018798828,-15.136337280273438,-9.065604209899902,-9.065604209899902,-11.873188018798828,-15.136337280273438,-11.717689514160156,-10.800984382629395
nci_obs_001730,-12.735986709594727,-12.735986709594727,-11.96608829498291,-11.96608829498291,-11.96608829498291,-11.96608829498291,-17.699859619140625,-11.21933650970459,-11.21933650970459,-11.21933650970459,-11.21933650970459,-11.21933650970459,-16.205142974853516,-21.637624740600586,-11.21933650970459,-11.21933650970459,-16.205142974853516,-21.637624740600586,-13.540596961975098,-12.735986709594727
nci_obs_001731,-1.040832281112671,-1.0441385507583618,-1.3231333494186401,-1.1184688806533813,-1.0043514966964722,-1.0125489234924316,-1.0458287000656128,-1.3381388187408447,-1.1413687467575073,-1.0474382638931274,-1.0001944303512573,-1.0011248588562012,-1.0017651319503784,-1.00819993019104,-1.0139052867889404,-1.0004044771194458,-1.0215688943862915,-1.0280038118362427,-1.149619460105896,-1.3086787462234497
nci_obs_001732,-2.3587028980255127,-2.359403133392334,-2.243061065673828,-2.136538505554199,-2.1287472248077393,-2.130338668823242,-2.7627642154693604,-2.22574520111084,-2.0045275688171387,-1.9851807355880737,-1.9846205711364746,-1.9848406314849854,-2.2564477920532227,-2.8124547004699707,-1.9882571697235107,-1.9846205711364746,-2.259864330291748,-2.815871477127075,-2.6694014072418213,-2.404278516769409
nci_obs_001733,-12.931990623474121,-12.931990623474121,-12.024438858032227,-12.024438858032227,-12.024438858032227,-12.024438858032227,-18.08880043029785,-11.124598503112793,-11.124598503112793,-11.124598503112793,-11.124598503112793,-11.124598503112793,-16.388900756835938,-22.5018253326416,-11.124598503112793,-11.124598503112793,-16.388900756835938,-22.5018253326416,-13.830644607543945,-12.931990623474121
nci_obs_001734,-15.870437622070313,-15.870437622070313,-15.398530960083008,-15.398530960083008,-15.398530960083008,-15.398530960083008,-23.60179328918457,-14.911593437194824,-14.911593437194824,-14.911593437194824,-14.911593437194824,-14.911593437194824,-23.60179328918457,-23.60179328918457,-14.911593437194824,-14.911593437194824,-23.60179328918457,-23.60179328918457,-16.379091262817383,-15.870437622070313
nci_obs_001735,-11.702288627624512,-11.702288627624512,-10.70670223236084,-10.70670223236084,-10.70670223236084,-10.70670223236084,-15.29354476928711,-9.748287200927734,-9.748287200927734,-9.748287200927734,-9.748287200927734,-9.748287200927734,-13.372051239013672,-17.535724639892578,-9.748287200927734,-9.748287200927734,-13.372051239013672,-17.535724639892578,-12.716843605041504,-11.702288627624512
nci_obs_001736,-7.659412860870361,-7.659412860870361,-7.2639641761779785,-7.230415344238281,-7.229734897613525,-7.229744911193848,-8.279447555541992,-6.976708889007568,-6.928372383117676,-6.92739200592041,-6.927381992340088,-6.927381992340088,-7.43458890914917,-8.443275451660156,-6.927452087402344,-6.927381992340088,-7.434659004211426,-8.443345069885254,-8.17809772491455,-7.667515754699707
nci_obs_001737,-14.036202430725098,-14.036202430725098,-13.333911895751953,-13.333911895751953,-13.333911895751953,-13.333911895751953,-20.530420303344727,-12.671956062316895,-12.671956062316895,-12.671956062316895,-12.671956062316895,-12.671956062316895,-19.193519592285156,-27.63102149963379,-12.671956062316895,-12.671956062316895,-19.193519592285156,-27.63102149963379,-14.771002769470215,-14.036202430725098
nci_obs_001738,-7.8314433097839355,-7.8314433097839355,-7.194406986236572,-7.192084312438965,-7.192054271697998,-7.192054271697998,-8.594908714294434,-6.702298641204834,-6.699434757232666,-6.699394702911377,-6.699394702911377,-6.699394702911377,-7.428294658660889,-8.508467674255371,-6.699404716491699,-6.699394702911377,-7.428304672241211,-8.508477210998535,-8.530167579650879,-7.831963539123535
nci_obs_001739,-7.685894966125488,-7.685894966125488,-7.0773701667785645,-7.073291778564453,-7.073171615600586,-7.073181629180908,-8.35334300994873,-6.648681640625,-6.6378068923950195,-6.637296676635742,-6.637276649475098,-6.637276649475098,-7.3116302490234375,-8.310742378234863,-6.63728666305542,-6.637276649475098,-7.31164026260376,-8.310751914978027,-8.424795150756836,-7.6865949630737305
nci_obs_001740,-12.744463920593262,-12.744463920593262,-12.055975914001465,-12.055975914001465,-12.055975914001465,-12.055975914001465,-18.442798614501953,-11.324413299560547,-11.324413299560547,-11.324413299560547,-11.324413299560547,-11.324413299560547,-16.998870849609375,-22.359722137451172,-11.324413299560547,-11.324413299560547,-16.998870849609375,-22.359722137451172,-13.399802207946777,-12.744463920593262
nci_obs_001741,-13.39112663269043,-13.39112663269043,-12.489394187927246,-12.489394187927246,-12.489394187927246,-12.489394187927246,-19.216039657592773,-11.586053848266602,-11.586053848266602,-11.586053848266602,-11.586053848266602,-11.586053848266602,-17.427749633789063,-23.13683319091797,-11.586053848266602,-11.586053848266602,-17.427749633789063,-23.13683319091797,-14.289274215698242,-13.39112663269043
nci_obs_001742,-9.662343978881836,-9.662343978881836,-8.895367622375488,-8.895347595214844,-8.895347595214844,-8.895347595214844,-12.910179138183594,-8.14779281616211,-8.14775276184082,-8.14775276184082,-8.14775276184082,-8.14775276184082,-11.391706466674805,-15.10096263885498,-8.14775276184082,-8.14775276184082,-11.391706466674805,-15.10096263885498,-10.437471389770508,-9.662343978881836
nci_obs_001743,-12.827567100524902,-12.827567100524902,-12.011109352111816,-12.011109352111816,-12.011109352111816,-12.011109352111816,-18.34490966796875,-11.199645042419434,-11.199645042419434,-11.199645042419434,-11.199645042419434,-11.199645042419434,-16.720983505249023,-23.026288986206055,-11.199645042419434,-11.199645042419434,-16.720983505249023,-23.026288986206055,-13.640358924865723,-12.827567100524902
nci_obs_001744,-13.69633674621582,-13.69633674621582,-12.774909019470215,-12.774909019470215,-12.774909019470215,-12.774909019470215,-19.984203338623047,-11.861861228942871,-11.861861228942871,-11.861861228942871,-11.861861228942871,-11.861861228942871,-18.16688346862793,-22.920085906982422,-11.861861228942871,-11.861861228942871,-18.16688346862793,-22.920085906982422,-14.6206636428833,-13.69633674621582
nci_obs_001745,-2.4494810104370117,-2.4523251056671143,-2.89440655708313,-2.656064748764038,-2.4475889205932617,-2.4550154209136963,-2.459578514099121,-3.177462100982666,-2.7007558345794678,-2.534222364425659,-2.447448968887329,-2.4476490020751953,-2.447709083557129,-2.4478490352630615,-2.4584577083587646,-2.447979211807251,-2.4651901721954346,-2.470881700515747,-2.487358808517456,-2.9356908798217773
nci_obs_001746,-0.8260388374328613,-0.9411101341247559,-2.635232448577881,-1.5519912242889404,-0.826280415058136,-1.0208592414855957,-1.0412533283233643,-2.8075993061065674,-2.2344837188720703,-1.453410029411316,-0.796646237373352,-0.8470174670219421,-0.8483684659004211,-0.8564527630805969,-1.1496714353561401,-0.8190183639526367,-1.1510224342346191,-1.159106731414795,-0.9198667407035828,-2.050609827041626
nci_obs_001747,-11.497925758361816,-11.497925758361816,-10.619348526000977,-10.619348526000977,-10.619348526000977,-10.619348526000977,-15.626809120178223,-9.755419731140137,-9.755419731140137,-9.755419731140137,-9.755419731140137,-9.755419731140137,-13.901697158813477,-18.540164947509766,-9.755419731140137,-9.755419731140137,-13.901697158813477,-18.540164947509766,-12.385415077209473,-11.497925758361816
nci_obs_001748,-12.74649429321289,-12.74649429321289,-11.721386909484863,-11.721386909484863,-11.721386909484863,-11.721386909484863,-18.07891082763672,-10.693156242370605,-10.693156242370605,-10.693156242370605,-10.693156242370605,-10.693156242370605,-16.058399200439453,-22.076385498046875,-10.693156242370605,-10.693156242370605,-16.058399200439453,-22.076385498046875,-13.74480152130127,-12.74649429321289
nci_obs_001749,-14.788159370422363,-14.788159370422363,-14.0158052444458,-14.0158052444458,-14.0158052444458,-14.0158052444458,-22.144968032836914,-13.206364631652832,-13.206364631652832,-13.206364631652832,-13.206364631652832,-13.206364631652832,-20.538829803466797,-27.63102149963379,-13.206364631652832,-13.206364631652832,-20.538829803466797,-27.63102149963379,-15.54647445678711,-14.788159370422363
nci_obs_001750,-11.544785499572754,-11.544785499572754,-10.720063209533691,-10.720063209533691,-10.720063209533691,-10.720063209533691,-15.272123336791992,-9.82216739654541,-9.82215690612793,-9.82215690612793,-9.82215690612793,-9.82215690612793,-13.503311157226563,-17.702722549438477,-9.82215690612793,-9.82215690612793,-13.503311157226563,-17.702722549438477,-12.241253852844238,-11.544785499572754
nci_obs_001751,-5.785747051239014,-5.790920734405518,-7.253729820251465,-7.250042915344238,-5.785886764526367,-5.80446195602417,-5.80446195602417,-6.860961437225342,-6.847897052764893,-6.8472065925598145,-5.78568696975708,-5.7863569259643555,-5.7863569259643555,-5.7863569259643555,-5.843008995056152,-5.7885308265686035,-5.843008995056152,-5.843008995056152,-5.7897047996521,-7.101597309112549
nci_obs_001752,-6.5755462646484375,-6.577497959136963,-7.116374492645264,-6.764235973358154,-6.57555627822876,-6.578239440917969,-6.579610824584961,-7.956804275512695,-7.25255823135376,-6.88156795501709,-6.575506210327148,-6.575576305389404,-6.575576305389404,-6.575596332550049,-6.578800678253174,-6.575846195220947,-6.581144332885742,-6.585334300994873,-6.579843521118164,-6.8193559646606445
nci_obs_001753,-8.56248664855957,-8.56248664855957,-7.825232028961182,-7.824341297149658,-7.824331283569336,-7.824331283569336,-9.700556755065918,-7.25161600112915,-7.250365257263184,-7.250345230102539,-7.250345230102539,-7.250345230102539,-8.364404678344727,-10.016752243041992,-7.250345230102539,-7.250345230102539,-8.364404678344727,-10.016752243041992,-9.396317481994629,-8.562636375427246
nci_obs_001754,-7.994872570037842,-7.994872570037842,-7.399751663208008,-7.393500804901123,-7.393280982971191,-7.393290996551514,-8.273094177246094,-7.0721588134765625,-7.061628341674805,-7.061158180236816,-7.061148166656494,-7.061148166656494,-7.3234405517578125,-7.901956558227539,-7.061168193817139,-7.061148166656494,-7.323460578918457,-7.901976585388184,-8.747775077819824,-7.996213436126709
nci_obs_001755,-7.427733898162842,-7.427733898162842,-7.115846157073975,-7.077474594116211,-7.073627471923828,-7.073627471923828,-7.450903415679932,-7.058176040649414,-6.970634460449219,-6.953656196594238,-6.951563835144043,-6.951563835144043,-7.022862911224365,-7.195863246917725,-6.9515838623046875,-6.951563835144043,-7.02288293838501,-7.195883274078369,-8.029712677001953,-7.433228969573975
nci_obs_001756,-7.078296184539795,-7.078415870666504,-7.3427958488464355,-7.135859489440918,-7.062562942504883,-7.062912940979004,-7.139679431915283,-7.361330509185791,-7.155494689941406,-7.083326816558838,-7.062562942504883,-7.062562942504883,-7.064254283905029,-7.078427791595459,-7.063533306121826,-7.062572956085205,-7.066897869110107,-7.081071376800537,-7.366340160369873,-7.306225776672363
nci_obs_001757,-9.495529174804688,-9.495529174804688,-8.726761817932129,-8.726571083068848,-8.726571083068848,-8.726571083068848,-11.337030410766602,-8.064863204956055,-8.064502716064453,-8.064502716064453,-8.064502716064453,-8.064502716064453,-9.928082466125488,-12.340630531311035,-8.064502716064453,-8.064502716064453,-9.928082466125488,-12.340630531311035,-10.33738899230957,-9.495558738708496
nci_obs_001758,-9.401867866516113,-9.401867866516113,-8.705989837646484,-8.705530166625977,-8.705530166625977,-8.705530166625977,-11.327835083007813,-8.061663627624512,-8.060142517089844,-8.0601224899292,-8.0601224899292,-8.0601224899292,-9.977349281311035,-12.382168769836426,-8.0601224899292,-8.0601224899292,-9.977349281311035,-12.382168769836426,-10.14809513092041,-9.401947021484375
nci_obs_001759,-1.2147531509399414,-1.2573546171188354,-2.3415844440460205,-1.6907304525375366,-1.198859453201294,-1.2659331560134888,-1.2824883460998535,-3.0216498374938965,-2.335873603820801,-1.7743995189666748,-1.1814615726470947,-1.2057693004608154,-1.2060593366622925,-1.2084929943084717,-1.311593770980835,-1.1929068565368652,-1.311883807182312,-1.3143174648284912,-1.2980141639709473,-1.8367446660995483
nci_obs_001760,-8.025861740112305,-8.025861740112305,-7.477107524871826,-7.473540782928467,-7.473491191864014,-7.473491191864014,-8.917298316955566,-7.099889278411865,-7.09106969833374,-7.090949535369873,-7.090949535369873,-7.090949535369873,-7.8730597496032715,-9.151164054870605,-7.090949535369873,-7.090949535369873,-7.8730597496032715,-9.151164054870605,-8.725983619689941,-8.026391983032227
nci_obs_001761,-6.740707874298096,-6.740707874298096,-6.428695201873779,-6.4170098304748535,-6.4163899421691895,-6.4163899421691895,-6.595591068267822,-6.37758207321167,-6.368269920349121,-6.36769962310791,-6.367679595947266,-6.367679595947266,-6.37077522277832,-6.386225700378418,-6.367679595947266,-6.367679595947266,-6.37077522277832,-6.386225700378418,-7.40651798248291,-6.741878509521484
nci_obs_001762,-9.832283020019531,-9.832283020019531,-8.899762153625488,-8.899731636047363,-8.899731636047363,-8.899731636047363,-11.680207252502441,-8.072481155395508,-8.072471618652344,-8.072471618652344,-8.072471618652344,-8.072471618652344,-9.935988426208496,-12.265717506408691,-8.072471618652344,-8.072471618652344,-9.935988426208496,-12.265717506408691,-10.823514938354492,-9.832283020019531
