endpoint_id,score_focal_hla__endpoint_local_epitope_second_hla_hybrid_v1,score_focal_hla__logmeanexp,score_focal_hla__logsumexp,score_focal_hla__max,score_focal_hla__mean,score_focal_hla__median,score_focal_hla__top_frac_mean_frac0p01,score_focal_hla__top_frac_mean_frac0p02,score_focal_hla__top_frac_mean_frac0p05,score_focal_hla__top_k_logsumexp_k10,score_focal_hla__top_k_logsumexp_k2,score_focal_hla__top_k_mean_k2,score_focal_hla__top_k_mean_k3,score_full_hla__endpoint_local_epitope_second_hla_hybrid_v1,score_full_hla__logmeanexp,score_full_hla__logsumexp,score_full_hla__max,score_full_hla__mean,score_full_hla__median,score_full_hla__top_frac_mean_frac0p01,score_full_hla__top_frac_mean_frac0p02,score_full_hla__top_frac_mean_frac0p05,score_full_hla__top_k_logsumexp_k10,score_full_hla__top_k_logsumexp_k2,score_full_hla__top_k_mean_k2,score_full_hla__top_k_mean_k3,score_full_q_mono_pn__endpoint_local_epitope_second_hla_hybrid_v1,score_full_q_mono_pn__logmeanexp,score_full_q_mono_pn__logsumexp,score_full_q_mono_pn__max,score_full_q_mono_pn__mean,score_full_q_mono_pn__median,score_full_q_mono_pn__top_frac_mean_frac0p01,score_full_q_mono_pn__top_frac_mean_frac0p02,score_full_q_mono_pn__top_frac_mean_frac0p05,score_full_q_mono_pn__top_k_logsumexp_k10,score_full_q_mono_pn__top_k_logsumexp_k2,score_full_q_mono_pn__top_k_mean_k2,score_full_q_mono_pn__top_k_mean_k3,score_mono_q_full_pn__endpoint_local_epitope_second_hla_hybrid_v1,score_mono_q_full_pn__logmeanexp,score_mono_q_full_pn__logsumexp,score_mono_q_full_pn__max,score_mono_q_full_pn__mean,score_mono_q_full_pn__median,score_mono_q_full_pn__top_frac_mean_frac0p01,score_mono_q_full_pn__top_frac_mean_frac0p02,score_mono_q_full_pn__top_frac_mean_frac0p05,score_mono_q_full_pn__top_k_logsumexp_k10,score_mono_q_full_pn__top_k_logsumexp_k2,score_mono_q_full_pn__top_k_mean_k2,score_mono_q_full_pn__top_k_mean_k3,score_old_monoallelic__endpoint_local_epitope_second_hla_hybrid_v1,score_old_monoallelic__logmeanexp,score_old_monoallelic__logsumexp,score_old_monoallelic__max,score_old_monoallelic__mean,score_old_monoallelic__median,score_old_monoallelic__top_frac_mean_frac0p01,score_old_monoallelic__top_frac_mean_frac0p02,score_old_monoallelic__top_frac_mean_frac0p05,score_old_monoallelic__top_k_logsumexp_k10,score_old_monoallelic__top_k_logsumexp_k2,score_old_monoallelic__top_k_mean_k2,score_old_monoallelic__top_k_mean_k3
covid_spike.826467bfc2e64552c0da0cf1a8396e8c9a4b4a194fc55ba6baff670edfa6699c,-3.2266014792120967,-6.7487288,-2.654384,-3.5114977,-8.5398,-8.114357,-3.5114977,-4.5412035,-4.99135,-2.9896345,-3.3914692,-4.5412035,-4.99135,-2.6098762812006373,-6.0215693,-1.9272246,-2.7878168,-6.832764,-6.665782,-2.7878168,-3.4349713,-4.251157,-2.3453848,-2.5455868,-3.4349713,-4.251157,-2.320235059613645,-5.930693,-1.8363485,-2.4706094,-7.5310326,-7.028958,-2.4706094,-3.2018747,-4.0988092,-2.1063883,-2.2622552,-3.2018747,-4.0988092,-0.9184634768322194,-4.259821,-0.1654763,-1.0384674,-5.1155105,-5.170063,-1.0384674,-1.4648592,-2.4538925,-0.53467524,-0.683435,-1.4648592,-2.4538925,-0.702865286819118,-4.33654,-0.24219547,-0.8228657,-6.1731143,-5.5403643,-0.8228657,-1.4626104,-2.4567084,-0.4727799,-0.57742906,-1.4626104,-2.4567084
covid_spike.82680d1df51696e158150e080310876da13d4d73fc3f618c9260c905d1d8a67d,-2.4197091792068357,-6.59416,-1.8579617,-2.67813,-8.9252,-7.87264,-3.4572783,-4.064491,-4.8358665,-2.2408829,-2.487101,-3.4572783,-4.064491,-2.4083413546586465,-6.293989,-1.557791,-2.6780097,-6.9274273,-6.942148,-3.4571285,-3.9520333,-4.685947,-2.182748,-2.4869707,-3.4571285,-3.9520333,-2.4055898165820166,-6.415581,-1.6793827,-2.6791015,-7.7806,-6.990383,-3.4577644,-3.9564378,-4.685623,-2.1763449,-2.4879038,-3.4577644,-3.9564378,-1.0847366582742275,-4.603711,0.13248743,-1.2048265,-5.0201783,-5.175953,-1.8769636,-2.3619614,-3.040867,-0.6212033,-0.9731365,-1.8769636,-2.3619614,-1.084792784898506,-4.8988395,-0.16264105,-1.2048763,-6.2325783,-5.4691124,-1.8769987,-2.3618245,-3.072352,-0.65436155,-0.9731802,-1.8769987,-2.3618245
covid_spike.829de83b5158fe4409e3246612e99b7b17d461f7e94edf82026acf5dbe9f0fd0,-2.7893968691757225,-6.7357087,-2.4590425,-2.9971712,-11.829561,-11.583461,-2.9971712,-3.701745,-4.47123,-2.497165,-2.7785566,-3.701745,-3.9727166,-2.5384217791374613,-5.953426,-1.6767596,-2.9854436,-8.16239,-7.960878,-2.9854436,-3.2735152,-3.53337,-1.838938,-2.5394368,-3.2735152,-3.415796,-2.3017595381101046,-5.8603597,-1.5836934,-2.6783798,-10.0331,-9.8477545,-2.6783798,-2.7876327,-3.5301485,-1.6466427,-2.0885293,-2.7876327,-2.8765767,-1.6199317487735612,-4.4152803,-0.13861409,-1.7522074,-6.2448406,-5.802084,-1.7522074,-1.9721329,-2.1355956,-0.37213284,-1.2549945,-1.9721329,-2.0670202,-1.3241776977704207,-4.868342,-0.5916759,-1.4448937,-8.715644,-8.543848,-1.4448937,-1.7290895,-2.5791163,-0.65737355,-0.9960908,-1.7290895,-2.0247765
covid_spike.82ad962501b7088380c5e78837ef2f5626c4dd4e02b225091d46c1a4e6b5d483,-3.7179563534628395,-6.9143424,-3.0431414,-4.086541,-8.564119,-8.055891,-4.086541,-4.086541,-5.0410223,-3.3404624,-3.7474883,-4.540185,-5.0410223,-2.9989500984079767,-6.302476,-2.431275,-3.205436,-7.1392817,-7.263109,-3.205436,-3.205436,-4.6841507,-2.7813163,-3.0498037,-4.0961533,-4.6841507,-2.970573606438921,-6.2900743,-2.418873,-3.2401989,-7.5837474,-7.1622095,-3.2401989,-3.2401989,-4.4118986,-2.7168264,-3.0800452,-4.1154375,-4.4118986,-1.5128162705208617,-4.5903926,-0.71919143,-1.6341447,-5.232302,-5.1352015,-1.6341447,-1.6341447,-3.01706,-1.1572145,-1.4562604,-2.4523258,-3.01706,-1.7096370319121843,-4.723154,-0.8519529,-1.8394502,-5.9805756,-5.202942,-1.8394502,-1.8394502,-2.8854585,-1.2323773,-1.6266218,-2.5589345,-2.8854585
covid_spike.82b0f8eb7811ff6a5483dca5d2e29524548f18b47801b0d37987c0c6b2382fdc,-3.5677911147681844,-6.999049,-3.1278484,-3.8269687,-9.956715,-10.481909,-3.8269687,-3.8269687,-4.964294,-3.247175,-3.5649493,-4.4297028,-4.964294,-2.858843885968434,-5.8569174,-1.9857161,-3.027086,-6.943938,-7.052392,-3.027086,-3.027086,-3.7977493,-2.205913,-2.4776986,-3.1829426,-3.7977493,-2.7908350967441855,-5.995453,-2.1242516,-2.9632294,-8.380643,-8.528261,-2.9632294,-2.9632294,-3.8112137,-2.257541,-2.5334797,-3.2742264,-3.8112137,-0.9839285706337918,-4.099911,-0.22871007,-1.1039329,-5.04106,-5.292675,-1.1039329,-1.1039329,-2.0720437,-0.47931966,-0.7686168,-1.5641044,-2.0720437,-1.9384641551155997,-4.8593397,-0.9881387,-2.0843089,-7.010532,-6.6032705,-2.0843089,-2.0843089,-2.6173594,-1.1342881,-1.470942,-2.1675496,-2.6173594
covid_spike.82cff7c1f88d55c4f9aa0638b3a5f930a1ce39ce5f95e29fba3533ec512b1eda,-2.856463992552058,-6.6445436,-1.7617419,-3.6099002,-7.985137,-7.3393965,-3.748775,-4.1210885,-4.7748237,-2.449353,-3.0460155,-3.748775,-4.1210885,-2.2942227231855084,-5.958214,-1.075412,-2.7106457,-6.8884935,-6.9444,-2.7728617,-3.04307,-4.012393,-1.581842,-2.0777805,-2.7728617,-3.04307,-2.305125593520845,-6.0230446,-1.1402428,-2.716216,-7.129933,-6.946219,-2.852697,-3.0961602,-4.120202,-1.664644,-2.150265,-2.852697,-3.0961602,-0.5585710407577799,-4.002493,0.8803091,-0.6785735,-4.987161,-5.1849117,-0.7100378,-1.1071792,-1.9137199,0.45649534,-0.016395697,-0.7100378,-1.1071792,-0.6040904988864934,-4.2086334,0.67416877,-0.7240934,-5.449078,-5.1997457,-0.9340291,-1.3741128,-2.2577987,0.22145572,-0.21900544,-0.9340291,-1.3741128
covid_spike.8305b433f3c205965f6966eeacecf98d1884aca6f231785504c3f2f9d418e692,-1.4644812012949173,-5.6734595,-1.3967935,-1.5846115,-13.173518,-14.559916,-1.5846115,-2.8499548,-3.9025888,-1.4042083,-1.508017,-2.8499548,-3.4260664,-1.477978643248301,-5.3709474,-1.0942812,-1.5982813,-8.490335,-8.158487,-1.5982813,-2.1862159,-3.287714,-1.1642473,-1.3293611,-2.1862159,-2.6786878,-1.464174478580758,-5.372166,-1.0954999,-1.5849317,-11.393562,-12.760928,-1.5849317,-2.1880112,-3.135797,-1.1156055,-1.3230715,-2.1880112,-2.5572112,-0.5290856478365514,-4.1903667,0.08629933,-0.6490859,-6.55027,-6.51076,-0.6490859,-1.0088127,-2.1730785,-0.06924858,-0.25231287,-1.0088127,-1.6740912,-0.5151157959294743,-4.4919486,-0.21528234,-0.635116,-10.11205,-11.185644,-0.635116,-1.3205342,-2.3175166,-0.2372783,-0.4088617,-1.3205342,-1.8868535
covid_spike.83163dbec3b3afd0ece146f7ca7f95c49060445f71ad8a24db777c438e20d140,-0.694350250392119,-4.5784373,0.25784433,-0.81436366,-8.957981,-8.478939,-0.9784372,-1.0628343,-2.5238843,0.22489756,-0.27188987,-0.9784372,-1.0628343,-0.6941086039345645,-4.442399,0.39388275,-0.8141234,-7.2641187,-6.997559,-0.9781969,-1.0626974,-2.0603201,0.3170406,-0.27164963,-0.9781969,-1.0626974,-0.6952600084606211,-4.459116,0.37716562,-0.815275,-7.6238728,-7.2073913,-0.97935855,-1.0641801,-2.1183467,0.3093214,-0.27280962,-0.97935855,-1.0641801,-0.0645045709849067,-3.214354,1.6219279,-0.18450475,-5.333369,-5.090561,-0.24950546,-0.28201374,-0.6592009,1.4504846,0.44575277,-0.24950546,-0.28201374,-0.06454453664219684,-3.3592901,1.4769917,-0.18454471,-6.143529,-5.8115954,-0.24953042,-0.28192028,-0.79985166,1.3483534,0.44572684,-0.24953042,-0.28192028
covid_spike.834620fc243fabd04cd857b9958970c7fbc8a1c77b14592e28c6c4aa731eca1a,-1.3115427013518175,-5.5908155,-0.8546169,-1.4321219,-10.731429,-11.201056,-1.6073027,-2.9852366,-4.9146414,-0.87474126,-0.89888924,-1.6073027,-2.9852366,-1.2730162445644901,-5.409187,-0.6729883,-1.393454,-7.8434796,-7.4905396,-1.5711744,-2.5698674,-4.0931926,-0.792195,-0.8623174,-1.5711744,-2.5698674,-1.1509369428160263,-5.380195,-0.6439968,-1.271119,-9.031719,-9.282327,-1.4383672,-2.6369548,-4.434517,-0.6936018,-0.7312988,-1.4383672,-2.6369548,-0.364274167730281,-4.108053,0.62814546,-0.48427472,-5.9280863,-5.623521,-0.57440156,-0.9899019,-1.9652152,0.40947902,0.12280157,-0.57440156,-0.9899019,-0.24187958222022515,-4.356092,0.38010633,-0.3618798,-7.7148685,-7.644558,-0.44153947,-1.6163077,-3.1125402,0.30976957,0.25477722,-0.44153947,-1.6163077
covid_spike.834a361e5e35fdebd339fdce61d05145adbc4a31f21fe2dabe1358449fe8fcf0,-0.9919199952695946,-4.855672,0.027130164,-1.1120656,-10.403253,-10.106107,-1.128715,-1.1821417,-3.1493313,-0.021995848,-0.43542922,-1.128715,-1.1821417,-0.8767546848527606,-4.6216073,0.2611946,-0.9968161,-6.8501782,-6.800659,-1.044425,-1.1013355,-2.6197948,0.13263321,-0.35014492,-1.044425,-1.1013355,-0.8321249445417817,-4.690332,0.19246985,-0.9521658,-8.924606,-8.681795,-1.0232623,-1.068524,-2.8310015,0.11759042,-0.32758984,-1.0232623,-1.068524,-0.16927465598964542,-3.424622,1.4581801,-0.28927502,-4.9204483,-4.9793196,-0.29194278,-0.31613156,-1.2061988,1.1497215,0.40120798,-0.29194278,-0.31613156,-0.12294016691427107,-3.736524,1.1462779,-0.24294038,-7.5968294,-7.420912,-0.268946,-0.2821474,-1.5203555,1.0191078,0.4245393,-0.268946,-0.2821474
covid_spike.83bd1f202ff6a4fa69a0216e02af064698298e4fe84a9ff2ce9b6fd05346dd88,-6.063154292146847,-8.488088,-5.310034,-6.7113547,-10.375915,-10.741066,-6.7113547,-6.7113547,-6.7165003,-5.351205,-6.02334,-6.7165003,-6.731343,-4.78951729454141,-6.954671,-3.7766173,-4.8564835,-7.644894,-7.156312,-4.8564835,-4.8564835,-5.754969,-4.02439,-4.703076,-5.754969,-6.0580797,-5.821221594028644,-7.7472787,-4.569225,-6.5442343,-8.715743,-8.650695,-6.5442343,-6.5442343,-6.550354,-4.7054706,-5.857188,-6.550354,-6.564797,-2.9801116850459968,-5.154894,-1.9768403,-3.148525,-5.7385955,-5.314769,-3.148525,-3.148525,-3.8969216,-2.337868,-2.9465258,-3.8969216,-4.294695,-4.358053500696215,-6.4690933,-3.2910397,-5.1642346,-7.474723,-7.7950735,-5.1642346,-5.1642346,-5.174435,-3.4142554,-4.481236,-5.174435,-5.1902742
covid_spike.83d2566416c60ee9759502178f90798c1104499a9c373ba12d6cd58495e7f09d,-6.011699207059133,-7.7393613,-4.743629,-6.417263,-9.530343,-8.97765,-6.417263,-6.417263,-6.417263,-4.769095,-5.815064,-6.512765,-6.5820823,-5.818427896934755,-7.258534,-4.2628016,-6.3421726,-7.5272765,-7.4729004,-6.3421726,-6.3421726,-6.3421726,-4.5214133,-5.6561294,-6.349302,-6.4611483,-5.671167794728705,-7.3328967,-4.3371644,-6.334353,-8.32953,-7.638606,-6.334353,-6.334353,-6.334353,-4.4482217,-5.6516542,-6.3448567,-6.4555616,-4.400341803258762,-5.619794,-2.6240613,-5.008807,-5.804614,-5.6042814,-5.008807,-5.008807,-5.008807,-2.8955057,-4.386472,-5.0823193,-5.10931,-4.515694338912744,-5.9891415,-2.993409,-5.165189,-7.019688,-6.2078314,-5.165189,-5.165189,-5.165189,-3.1275704,-4.5070796,-5.200863,-5.2156296
covid_spike.83eec0d22c5a0caacc86fb4b6b70b46ceebc3c9e12c4fea4aac0cb270bc09f00,-1.8321115337242455,-4.0648775,-1.5799707,-1.9521811,-6.732232,-6.4501133,-1.9521811,-1.9521811,-1.9521811,-1.580548,-1.6440581,-2.461802,-3.3881192,-1.5206911877216895,-3.585921,-1.1010144,-1.640697,-5.4537067,-6.1394463,-1.640697,-1.640697,-1.640697,-1.1050887,-1.3637018,-2.2117286,-2.4057517,-1.4660604971937499,-3.629631,-1.1447242,-1.5860643,-5.7856016,-6.107576,-1.5860643,-1.5860643,-1.5860643,-1.1472458,-1.3085386,-2.1560001,-2.5461695,-0.5443057400784602,-2.2824636,0.202443,-0.66430575,-3.982847,-4.9415617,-0.66430575,-0.66430575,-0.66430575,0.19412641,-0.04374287,-0.7397319,-1.0307951,-0.5117145774273967,-2.526448,-0.041541405,-0.6317146,-4.5710034,-5.1153026,-0.6317146,-0.6317146,-0.6317146,-0.04385193,-0.30515376,-1.1074241,-1.305805
covid_spike.84140e3baa6eaa70d4addb5802d0eace996b0b15f1178e365a532c522cae4656,-3.0980044492223935,-7.246627,-2.81581,-3.2554798,-10.504823,-9.53385,-3.2554798,-4.2236915,-5.7627563,-2.9519465,-3.1207576,-4.2236915,-5.061306,-2.740663034533423,-6.659545,-2.228728,-2.9041796,-8.053884,-7.9428906,-2.9041796,-3.8329785,-5.1801605,-2.5507421,-2.7591732,-3.8329785,-4.4063478,-2.5517538920806175,-6.6171722,-2.1863554,-2.731165,-9.168303,-8.236763,-2.731165,-3.6938076,-5.2261305,-2.4204888,-2.595032,-3.6938076,-4.517428,-1.5961172380864816,-5.3414574,-0.9106406,-1.7171514,-6.581045,-6.3893495,-1.7171514,-2.5151534,-3.8131826,-1.2842683,-1.5325783,-2.5151534,-2.9135718,-1.5437332024405288,-5.646412,-1.2155951,-1.6643622,-8.409726,-7.696034,-1.6643622,-2.8060815,-4.1284003,-1.3860279,-1.5672961,-2.8060815,-3.424538
covid_spike.84621e2472d3e047716902ed9cb4c1c22482019bccbc45281b37fa1937d28206,-2.328438828882121,-5.9083977,-1.6317317,-2.4682126,-8.825935,-8.37624,-2.4682126,-2.5864868,-4.0265675,-1.7623651,-1.8863615,-2.5864868,-3.4368145,-2.175506490742339,-5.6367016,-1.3600354,-2.313054,-6.9392514,-6.953612,-2.313054,-2.5058818,-3.6406035,-1.5906761,-1.7942574,-2.5058818,-3.0630095,-2.17217698401222,-5.6967354,-1.420069,-2.312504,-7.5492005,-7.0200715,-2.312504,-2.5053768,-3.7111897,-1.6148568,-1.7937437,-2.5053768,-3.1099775,-0.7699884727530534,-4.088779,0.1878874,-0.8899898,-5.0286384,-5.1257977,-0.8899898,-1.1399244,-2.131722,-0.1408171,-0.41586342,-1.1399244,-1.6448464,-0.7694285241619014,-4.3170004,-0.040334042,-0.8894297,-6.0604777,-5.704545,-0.8894297,-1.1393793,-2.392486,-0.25623277,-0.4153146,-1.1393793,-1.8324362
covid_spike.846cae2e7fc955e1f44b97437d630f8d2470d1b12f4fe755fa20a004bb0c738d,-3.7702137648743355,-7.833485,-2.950683,-4.7507453,-9.801073,-8.9788885,-5.4659452,-5.7670784,-6.2045207,-3.8030078,-4.5362687,-5.4659452,-5.7670784,-3.2610104289490445,-6.87176,-1.9889578,-3.839772,-7.1885867,-7.069009,-4.615083,-5.0155716,-5.7387247,-3.190532,-3.6474044,-4.615083,-5.0155716,-3.069007824544585,-7.027751,-2.1449492,-3.660228,-8.2793255,-7.518329,-4.177956,-4.897437,-5.7467003,-3.037162,-3.356379,-4.177956,-4.897437,-2.111696343454773,-5.075094,-0.19229227,-2.549341,-5.282434,-5.2259474,-2.936271,-3.1040719,-3.7657495,-1.4613477,-2.170063,-2.936271,-3.1040719,-2.2919680547288106,-5.8517766,-0.96897477,-3.0256293,-6.8795176,-6.4125443,-3.3201103,-3.7562556,-4.494323,-2.0482037,-2.584216,-3.3201103,-3.7562556
covid_spike.84b20e5bd0b13951073d4e1e9e7c1ccb5a8b7548ad2d4d928eb239e8076f1368,-5.166184511247758,-8.551907,-4.3930235,-5.7010117,-10.9192095,-9.649371,-5.7010117,-6.009383,-6.4855413,-4.697586,-5.2694244,-6.009383,-6.290009,-4.41482525810905,-7.6288624,-3.4699795,-4.941244,-8.654707,-8.218784,-4.941244,-5.3239927,-5.839919,-3.9937062,-4.559319,-5.3239927,-5.539273,-4.107115537557981,-7.5154614,-3.3565784,-4.740794,-9.49247,-8.339727,-4.740794,-5.0979652,-5.465997,-3.7175925,-4.3423443,-5.0979652,-5.2499657,-3.4199311361672597,-6.3600645,-2.2011812,-4.009591,-7.1805096,-6.7979245,-4.009591,-4.190414,-4.763389,-2.889348,-3.4810066,-4.190414,-4.4557657,-3.943043102895847,-7.228621,-3.069738,-4.747431,-8.884121,-7.9231434,-4.747431,-4.9135485,-5.2321405,-3.4750617,-4.2066665,-4.9135485,-5.001881
covid_spike.84bd9dede401bf94eef255193103b250be3d53c112a0f063f2ecbd350a77e599,-3.4011111080407757,-7.075976,-2.7993097,-4.184781,-10.786293,-9.008605,-4.184781,-4.5837555,-4.837788,-3.0055995,-3.8130443,-4.5837555,-4.7208886,-2.9911686282165912,-6.288336,-2.0116699,-3.6690304,-6.895438,-6.9854965,-3.6690304,-4.0851445,-4.451691,-2.556604,-3.3078108,-4.0851445,-4.246959,-2.4619475666122073,-6.2081733,-1.9315071,-2.8177412,-9.236372,-7.6188383,-2.8177412,-3.5292487,-4.1384053,-2.141223,-2.6018345,-3.5292487,-3.8333197,-1.9604403469900706,-4.531722,-0.25505593,-2.2439687,-4.987996,-5.2340784,-2.2439687,-2.526332,-2.7817802,-0.8763232,-1.793839,-2.526332,-2.6393728,-1.705923011450503,-4.9154863,-0.6388201,-1.8509742,-7.880726,-6.6643734,-1.8509742,-2.2326772,-2.6564844,-0.84163177,-1.4683845,-2.2326772,-2.4123514
covid_spike.84c310c4d3bad4441d6a9e7c5abaf59bdab149af48e19afbf0d511d36dc702bf,-1.161407394967463,-3.6995552,-0.52150136,-1.1614963,-8.713609,-8.791599,-1.1614963,-1.1614963,-1.2803364,-0.52281934,-0.5801443,-1.2803364,-2.2121866,-1.0413901402698715,-3.4927506,-0.3146967,-1.1615063,-5.5236673,-5.941558,-1.1615063,-1.1615063,-1.2803464,-0.34344557,-0.5801543,-1.2803464,-1.6906623,-1.041447302914222,-3.668594,-0.49054006,-1.1615362,-7.1684327,-7.2322288,-1.1615362,-1.1615362,-1.2803763,-0.49740624,-0.5801842,-1.2803763,-2.2122297,-0.1934052284281278,-2.1608944,1.0171595,-0.3134055,-3.573119,-4.451311,-0.3134055,-0.3134055,-0.36664927,0.9695797,0.32791469,-0.36664927,-0.44625655,-0.19337535664937605,-2.6781487,0.49990517,-0.31337553,-5.7454286,-6.101962,-0.31337553,-0.31337553,-0.3666193,0.49042314,0.32794467,-0.3666193,-1.0453761
covid_spike.84fc0174710898edfbfe73d9e49fab9b768428420ecf1268807bf448166b1912,-0.319552428596256,-4.278252,0.10377439,-0.4395526,-7.1748533,-6.7607126,-0.4395526,-0.8408159,-2.2632046,0.034693267,-0.06923455,-0.8408159,-1.6609461,-0.3145034442958913,-4.2150106,0.16701595,-0.43450364,-6.394617,-6.661188,-0.43450364,-0.835891,-2.0953681,0.07907453,-0.064262375,-0.835891,-1.6662253,-0.3056617091487764,-4.215586,0.1664404,-0.4256619,-6.6048775,-6.6600666,-0.4256619,-0.8300685,-2.1060212,0.08432104,-0.05728525,-0.8300685,-1.66364,-0.08122537295631699,-3.1017466,1.2802802,-0.20122547,-4.6196766,-5.032961,-0.20122547,-0.3890222,-0.59316427,1.1151735,0.32165608,-0.3890222,-0.46599138,-0.03692948846858246,-3.1142411,1.2677857,-0.15692955,-4.980031,-5.090765,-0.15692955,-0.32936195,-0.5416622,1.1267861,0.3785786,-0.32936195,-0.41318712
covid_spike.854ecca2d3ac935ebce56a6c0d3a626c5524f17bd9a35a3280b07f16d4d687b4,-3.9235101651381634,-7.7619505,-3.0257518,-4.4360414,-9.576337,-9.499231,-5.2739305,-5.5730476,-5.996985,-3.6924171,-4.2644753,-5.2739305,-5.5730476,-1.6297166660477918,-5.9567757,-1.2205774,-1.7506256,-7.5152254,-6.9615602,-2.9070032,-3.681736,-4.730753,-1.5428345,-1.6562357,-2.9070032,-3.681736,-2.056883127424984,-6.3947783,-1.6585798,-2.1889617,-8.231685,-7.7506437,-3.7996583,-4.352108,-5.083618,-1.9916563,-2.1498377,-3.7996583,-4.352108,-0.273388828389455,-4.2859583,0.45023993,-0.39338893,-5.6115546,-5.2111177,-1.0228865,-1.5866601,-2.6618667,0.065516196,-0.14345606,-1.0228865,-1.5866601,-1.0232516013748656,-5.007229,-0.27103043,-1.1432784,-6.7429028,-5.7777863,-2.194744,-2.7065945,-3.4637275,-0.7574869,-1.0280782,-2.194744,-2.7065945
covid_spike.856207f8e5c3df57ebed1a5fd48c73bab95884c0f763cf3032986f5565cb4daa,-4.131728474911597,-7.9467134,-3.515897,-5.1105833,-10.358837,-9.791077,-5.1105833,-5.2732043,-5.890192,-3.8152773,-4.566892,-5.2732043,-5.4747696,-3.8842316744257874,-7.107742,-2.6769252,-5.0337725,-7.9664063,-7.379837,-5.0337725,-5.195957,-5.7699428,-3.6682827,-4.4897156,-5.195957,-5.3975906,-3.4344340630134482,-7.257477,-2.8266604,-4.636407,-9.026641,-8.592726,-4.636407,-4.8009844,-5.3972664,-3.2943263,-4.0943546,-4.8009844,-5.0045977,-2.5782496251493914,-5.7036047,-1.272788,-3.7067268,-6.493965,-5.608071,-3.7067268,-3.8652186,-4.4310107,-2.326326,-3.159564,-3.8652186,-4.063352,-2.444102720779841,-6.243973,-1.813156,-3.4022548,-8.291424,-8.193062,-3.4022548,-3.5627222,-4.178187,-2.1141226,-2.856755,-3.5627222,-3.7623997
covid_spike.858d1805d50f0d4a95ee7f89426126df7fb54a5802b0c4574e58590c812828bd,-2.0892528333887617,-6.3312554,-1.5950569,-2.2605667,-9.390838,-9.405772,-3.1245003,-3.5761895,-4.1884403,-1.7763451,-2.0970347,-3.1245003,-3.5761895,-2.0632588689838025,-6.0257163,-1.289518,-2.2403803,-7.1902924,-7.0035963,-2.96069,-3.4675045,-4.100409,-1.681571,-2.0278683,-2.96069,-3.4675045,-2.0601533736992796,-6.117627,-1.3814285,-2.2364712,-8.022898,-7.5876226,-2.9578571,-3.465516,-4.0738707,-1.6679901,-2.024371,-2.9578571,-3.465516,-0.9897990047357911,-4.4466705,0.28952783,-1.1098624,-5.2816,-5.1854777,-1.6845143,-2.0491679,-2.5925438,-0.28945142,-0.83461434,-1.6845143,-2.0491679,-0.9861761703225159,-4.7696857,-0.033487175,-1.1062235,-6.5750413,-5.8735065,-1.7065954,-2.0633774,-2.578338,-0.34918913,-0.8431131,-1.7065954,-2.0633774
covid_spike.859378c84e9883deaaea06f67516f35b0cd3ef40eacc1cc454f541da5108d96a,-1.5781010233932475,-5.8141556,-1.3368189,-1.6995782,-9.846287,-9.964523,-1.6995782,-2.6511674,-4.08362,-1.4217525,-1.5606045,-2.6511674,-3.336694,-1.5496967369837233,-5.517644,-1.040307,-1.6715248,-7.616767,-6.715064,-1.6715248,-2.6236682,-3.8141432,-1.2968583,-1.5326947,-2.6236682,-3.1362648,-1.1295830238269544,-5.3404713,-0.8631346,-1.2496305,-8.616207,-8.673441,-1.2496305,-2.2002025,-3.6622791,-0.9719996,-1.1103925,-2.2002025,-2.832546,-0.9187467855900323,-4.377551,0.09978574,-1.0387949,-6.1227317,-5.287221,-1.0387949,-1.5184047,-2.3853135,-0.27240902,-0.7144012,-1.5184047,-1.8643928,-0.6461142544990747,-4.67652,-0.19918306,-0.7661166,-7.730834,-7.1971292,-0.7661166,-1.523608,-2.7828264,-0.34342575,-0.5674199,-1.523608,-2.1498663
covid_spike.859b487ed6be989f78dc64082b7a10ca03d1d0cff48504029d52bfe6c02b0b0f,-6.3407877373885055,-8.112726,-5.4046755,-6.516557,-10.663232,-11.1904545,-6.516557,-6.516557,-6.516557,-5.407067,-6.0225782,-6.7406206,-6.951934,-5.824441919766082,-7.226081,-4.5180306,-5.99857,-8.288558,-7.356623,-5.99857,-5.99857,-5.99857,-4.526465,-5.504394,-6.2223806,-6.3997097,-5.729184706994239,-7.369167,-4.6611166,-5.9088225,-9.185592,-9.033702,-5.9088225,-5.9088225,-5.9088225,-4.6708045,-5.4149284,-6.1329947,-6.3255157,-4.524524901334898,-5.5984993,-2.890449,-4.901795,-6.5658636,-5.401669,-4.901795,-4.901795,-4.901795,-2.8990998,-4.2466254,-4.940522,-4.978982,-4.782154546090333,-6.3658433,-3.657793,-5.100992,-8.086188,-7.525904,-5.100992,-5.100992,-5.100992,-3.662806,-4.5676665,-5.27606,-5.3345637
