endpoint_id,score_focal_hla__endpoint_local_epitope_second_hla_hybrid_v1,score_focal_hla__logmeanexp,score_focal_hla__logsumexp,score_focal_hla__max,score_focal_hla__mean,score_focal_hla__median,score_focal_hla__top_frac_mean_frac0p01,score_focal_hla__top_frac_mean_frac0p02,score_focal_hla__top_frac_mean_frac0p05,score_focal_hla__top_k_logsumexp_k10,score_focal_hla__top_k_logsumexp_k2,score_focal_hla__top_k_mean_k2,score_focal_hla__top_k_mean_k3,score_full_hla__endpoint_local_epitope_second_hla_hybrid_v1,score_full_hla__logmeanexp,score_full_hla__logsumexp,score_full_hla__max,score_full_hla__mean,score_full_hla__median,score_full_hla__top_frac_mean_frac0p01,score_full_hla__top_frac_mean_frac0p02,score_full_hla__top_frac_mean_frac0p05,score_full_hla__top_k_logsumexp_k10,score_full_hla__top_k_logsumexp_k2,score_full_hla__top_k_mean_k2,score_full_hla__top_k_mean_k3,score_full_q_mono_pn__endpoint_local_epitope_second_hla_hybrid_v1,score_full_q_mono_pn__logmeanexp,score_full_q_mono_pn__logsumexp,score_full_q_mono_pn__max,score_full_q_mono_pn__mean,score_full_q_mono_pn__median,score_full_q_mono_pn__top_frac_mean_frac0p01,score_full_q_mono_pn__top_frac_mean_frac0p02,score_full_q_mono_pn__top_frac_mean_frac0p05,score_full_q_mono_pn__top_k_logsumexp_k10,score_full_q_mono_pn__top_k_logsumexp_k2,score_full_q_mono_pn__top_k_mean_k2,score_full_q_mono_pn__top_k_mean_k3,score_mono_q_full_pn__endpoint_local_epitope_second_hla_hybrid_v1,score_mono_q_full_pn__logmeanexp,score_mono_q_full_pn__logsumexp,score_mono_q_full_pn__max,score_mono_q_full_pn__mean,score_mono_q_full_pn__median,score_mono_q_full_pn__top_frac_mean_frac0p01,score_mono_q_full_pn__top_frac_mean_frac0p02,score_mono_q_full_pn__top_frac_mean_frac0p05,score_mono_q_full_pn__top_k_logsumexp_k10,score_mono_q_full_pn__top_k_logsumexp_k2,score_mono_q_full_pn__top_k_mean_k2,score_mono_q_full_pn__top_k_mean_k3,score_old_monoallelic__endpoint_local_epitope_second_hla_hybrid_v1,score_old_monoallelic__logmeanexp,score_old_monoallelic__logsumexp,score_old_monoallelic__max,score_old_monoallelic__mean,score_old_monoallelic__median,score_old_monoallelic__top_frac_mean_frac0p01,score_old_monoallelic__top_frac_mean_frac0p02,score_old_monoallelic__top_frac_mean_frac0p05,score_old_monoallelic__top_k_logsumexp_k10,score_old_monoallelic__top_k_logsumexp_k2,score_old_monoallelic__top_k_mean_k2,score_old_monoallelic__top_k_mean_k3
covid_spike.8045dc258b3d83477d2e4bbcc6c72d6e37b88b1993186bf8a9d6b6ec71671cca,-3.184115542591808,-7.109536,-2.373338,-3.6455436,-10.031259,-10.013224,-3.9027376,-4.1371164,-5.0453563,-2.725501,-3.1768744,-3.9027376,-4.1371164,-2.3891830012478263,-6.076151,-1.3399523,-2.5976791,-7.673539,-7.2543,-2.872519,-3.1186597,-3.8216736,-1.6496288,-2.1420693,-2.872519,-3.1186597,-3.066724144723514,-6.6686797,-1.9324814,-3.60952,-8.589442,-8.452823,-3.867418,-3.9747448,-4.351004,-2.3307352,-3.1413774,-3.867418,-3.9747448,-0.49251509901536406,-4.1118975,0.6243007,-0.6125154,-5.772254,-5.2191563,-0.7569709,-1.1246184,-1.814045,0.36163953,-0.05342612,-0.7569709,-1.1246184,-1.7186821450860883,-4.8489304,-0.112731725,-1.8584123,-6.688111,-6.185098,-1.9822564,-2.0562491,-2.4945836,-0.4610956,-1.28146,-1.9822564,-2.0562491
covid_spike.806082208550c82fd24f87cf7924f76ef6a6e4950b5ef410280a372dfcb7c130,-2.201060321898322,-6.1406827,-1.6633459,-2.5055811,-9.214407,-8.439612,-2.5055811,-2.8158937,-4.045496,-1.8193153,-2.075353,-2.8158937,-3.4255586,-2.0363698453745993,-5.356733,-0.8793958,-2.3591774,-7.319487,-7.084016,-2.3591774,-2.3600292,-3.0015616,-1.0967131,-1.6668817,-2.3600292,-2.6209483,-1.8189461734518377,-5.387313,-0.9099761,-1.9812001,-7.915706,-7.216481,-1.9812001,-2.1836405,-3.2634604,-1.1145129,-1.4701407,-2.1836405,-2.7460685,-1.0970653166213236,-3.9513893,0.5259477,-1.2174035,-5.834817,-5.620792,-1.2174035,-1.2295606,-1.613807,0.29963955,-0.5363396,-1.2295606,-1.2954234,-0.9618229822173242,-4.1609683,0.3163686,-1.0819151,-6.4310203,-5.875687,-1.0819151,-1.2679838,-1.9400631,0.07638365,-0.5576248,-1.2679838,-1.4938296
covid_spike.807269ce47de74a1e3fc63a5d38909dda6fecd271e3e8c36605d07dc4be44a94,-5.840954044553203,-8.335194,-5.1571403,-6.291343,-10.537392,-10.884055,-6.291343,-6.291343,-6.641293,-5.180188,-5.888124,-6.641293,-6.7858806,-5.658024820845329,-7.3078237,-4.12977,-6.148777,-7.572111,-7.2772264,-6.148777,-6.148777,-6.4597883,-4.505995,-5.7190375,-6.4597883,-6.5903254,-4.62882898668961,-7.2153883,-4.0373344,-4.785637,-8.870161,-8.735483,-4.785637,-4.785637,-5.6289196,-4.091341,-4.6157637,-5.6289196,-5.9379683,-3.908703739516276,-5.5074577,-2.3294039,-4.46453,-5.665611,-5.4750266,-4.46453,-4.46453,-4.8139963,-2.9076986,-4.0609894,-4.8139963,-4.964999,-2.8933606216858188,-5.5364285,-2.3583746,-3.10139,-6.9636574,-6.317288,-3.10139,-3.10139,-4.0526714,-2.4495554,-2.9623363,-4.0526714,-4.3971763
covid_spike.807faa955f74b7584ff0b84634db8bbebaf6d350f0291d5b1e8e4afc8ec5f7a7,-2.6601951967300215,-7.5135794,-2.6307774,-2.7829137,-11.726316,-11.831995,-4.3891497,-5.304436,-6.6977262,-2.6911077,-2.7434459,-4.3891497,-5.304436,-2.2207598669347024,-6.8521395,-1.9693375,-2.3441553,-9.075853,-8.624336,-3.6591136,-4.3244624,-5.6114383,-2.1568232,-2.2745504,-3.6591136,-4.3244624,-1.7648012558581678,-6.548027,-1.6652253,-1.8852426,-9.912373,-10.024836,-3.29737,-4.1806693,-5.6888313,-1.7691722,-1.8275844,-3.29737,-4.1806693,-1.0282574998300498,-5.3538947,-0.47109276,-1.1482605,-7.1676826,-6.8135023,-2.0490286,-2.4002068,-3.7439637,-0.75547045,-0.9955006,-2.0490286,-2.4002068,-0.5665636197736519,-5.207617,-0.32481465,-0.68656373,-8.004115,-7.8107758,-1.7622712,-2.6357138,-4.0060654,-0.48483387,-0.57652664,-1.7622712,-2.6357138
covid_spike.80ce3ed2cc9a84082265400de878ee2db759c2d7983e12d96cb3cf2ee9997de4,-2.9349935690313886,-6.7105737,-1.8277718,-3.844838,-7.9894614,-7.221171,-4.0657973,-4.2595515,-4.7215233,-2.521728,-3.3484347,-4.0657973,-4.2595515,-2.419721363127908,-6.052656,-1.1698542,-2.8385854,-6.900948,-6.898284,-3.041921,-3.351315,-4.0540304,-1.7385458,-2.328242,-3.041921,-3.351315,-2.41467752057803,-6.100501,-1.217699,-2.839095,-7.1298685,-6.939046,-3.1344662,-3.4174283,-4.08887,-1.7863609,-2.3983169,-3.1344662,-3.4174283,-0.633710017718551,-4.0505257,0.8322763,-0.7537142,-4.9995947,-5.193082,-0.8708644,-1.2222776,-2.0104566,0.37576395,-0.17087077,-0.8708644,-1.2222776,-0.6278088402807821,-4.11271,0.770092,-0.74781257,-5.224772,-5.1955853,-0.9598087,-1.2901394,-2.0895886,0.30703196,-0.24435665,-0.9598087,-1.2901394
covid_spike.80f6b5baff1ce35b08261a1b755f9ee88356f5997d6db86d9ef1f25c787a1bbc,-2.438207086684733,-6.5880203,-1.7052183,-2.7768545,-8.52795,-7.8041716,-3.32595,-3.6256397,-4.680124,-2.0999017,-2.489067,-3.32595,-3.6256397,-1.1589572969303967,-5.393865,-0.51106304,-1.2790426,-7.0178194,-6.921606,-2.0529928,-2.3246357,-3.43983,-0.7297441,-1.0861982,-2.0529928,-2.3246357,-1.1816843992997113,-5.504145,-0.6213432,-1.3017861,-7.4689784,-6.9727383,-2.0855443,-2.5102189,-3.5960941,-0.82858783,-1.1123544,-2.0855443,-2.5102189,-0.05614214808320206,-3.6997952,1.1830066,-0.17614222,-5.1166387,-5.1750865,-0.45382366,-0.5534967,-1.3965068,0.9302234,0.27739152,-0.45382366,-0.5534967,-0.07292711946950983,-3.8491468,1.0336553,-0.1929272,-5.5659995,-5.209577,-0.47036988,-0.6882103,-1.549941,0.79262435,0.26078066,-0.47036988,-0.6882103
covid_spike.81475a9d235d21c2426f48ccb5c3dc149d590715a8b97d7706de3e561505e5fb,-4.749631225304236,-8.396422,-3.9656055,-5.2390647,-10.832747,-10.061853,-5.2390647,-5.9926343,-6.7185874,-4.470789,-5.03895,-5.9926343,-6.3850536,-3.85125301851488,-7.172678,-2.7418613,-4.6449285,-8.227659,-7.600994,-4.6449285,-4.8499355,-5.4695535,-3.420307,-4.13592,-4.8499355,-4.9700522,-3.7624432720467085,-7.437912,-3.0070956,-4.461933,-9.444795,-8.353626,-4.461933,-5.190013,-5.8814077,-3.6382792,-4.2523775,-5.190013,-5.5367923,-2.495240659455877,-5.732647,-1.30183,-3.074696,-6.75548,-6.1514597,-3.074696,-3.3720388,-3.9910913,-1.9680525,-2.6353219,-3.3720388,-3.4924974,-2.640644511581368,-6.228861,-1.7980443,-3.4863865,-7.9726143,-7.2233615,-3.4863865,-4.197604,-4.7251406,-2.5204084,-3.2703674,-4.197604,-4.4368057
covid_spike.818565cbad2f98e7f62df34b000d3a8ecc1af0a06ab872d53f33659b66898dc5,-2.3667926905839827,-6.1437607,-1.4075625,-2.7922869,-9.869819,-9.998642,-2.8256607,-2.8885143,-4.079058,-1.5225114,-2.1319568,-2.8256607,-2.8885143,-2.284724857674292,-5.7729692,-1.0367707,-2.6728208,-7.242966,-6.950386,-2.705523,-2.791284,-3.4606595,-1.3351554,-2.0118413,-2.705523,-2.791284,-2.281944003555794,-5.930869,-1.1946707,-2.669285,-8.4010515,-8.266017,-2.7022524,-2.785907,-3.7319465,-1.3800066,-2.0085618,-2.7022524,-2.785907,-1.0300917332918695,-4.0297856,0.706413,-1.1502106,-5.3364472,-5.1215706,-1.1727592,-1.244275,-1.5560126,0.37572026,-0.4793578,-1.1727592,-1.244275,-1.0264803697527887,-4.3245373,0.41166097,-1.1465847,-6.4944763,-6.3446693,-1.1691334,-1.2384545,-1.9125258,0.21978028,-0.475732,-1.1691334,-1.2384545
covid_spike.81c1098677d7cad60e34a104eaaa47ae5d8a4d3bea64957662f3159b445c48f6,-1.8854195153640863,-5.895463,-1.0126612,-2.0394034,-8.654071,-7.897254,-2.5890026,-2.8163865,-3.5028162,-1.207951,-1.7518679,-2.5890026,-2.8163865,-1.70681728972712,-5.660103,-0.77730066,-1.8346514,-6.811685,-6.879768,-2.4904592,-2.751046,-3.4151278,-1.0767215,-1.5961192,-2.4904592,-2.751046,-1.7225916795745833,-5.747887,-0.86508507,-1.8513439,-7.669787,-6.9757376,-2.5135694,-2.7668564,-3.4445834,-1.1001302,-1.6155218,-2.5135694,-2.7668564,-0.17932329479228243,-3.9407659,0.9420362,-0.29932335,-4.9075303,-5.121035,-0.6455759,-0.9210397,-1.804241,0.58968353,0.10635586,-0.6455759,-0.9210397,-0.177073906855381,-4.0375233,0.84527886,-0.29707396,-5.7508793,-5.196493,-0.6455474,-0.919751,-1.79542,0.5921638,0.10712617,-0.6455474,-0.919751
covid_spike.81c3ec453849226f67f29a8ff8b8977120b90cdb84786e69df357fe3a2d575ab,-5.891233060671198,-7.817913,-4.639859,-6.6344156,-9.8681755,-9.712368,-6.6344156,-6.6344156,-6.64716,-4.685836,-5.953932,-6.64716,-6.6548004,-5.779112489451423,-7.0740314,-3.8959775,-6.5869555,-7.178274,-6.9890614,-6.5869555,-6.5869555,-6.6048937,-4.434635,-5.9115853,-6.6048937,-6.614567,-5.73426748166703,-7.473126,-4.295072,-6.584513,-8.556315,-8.064239,-6.584513,-6.584513,-6.6094594,-4.460311,-5.9160013,-6.6094594,-6.6270337,-4.123731774256122,-5.2608714,-2.0828176,-5.0480113,-5.2718873,-5.2253547,-5.0480113,-5.0480113,-5.076824,-2.8516455,-4.383262,-5.076824,-5.0959015,-4.08773231568519,-5.823697,-2.6456432,-5.0347958,-6.64932,-5.898073,-5.0347958,-5.0347958,-5.0828342,-2.8989892,-4.3885336,-5.0828342,-5.1074905
covid_spike.81e8ac40221ae66cfb5a3ecfca42c7de7c2e695263896c96450b133e37ad41f4,-2.45857552486882,-6.591266,-1.8550678,-2.8894494,-9.687492,-9.536041,-3.162867,-3.4885356,-4.3167963,-2.018403,-2.432798,-3.162867,-3.4885356,-1.8897056104454526,-5.0588284,-0.32262978,-2.1336777,-7.1746254,-7.0028,-2.147306,-2.2821436,-2.510374,-0.4890915,-1.4540659,-2.147306,-2.2821436,-1.7138840358423186,-5.250757,-0.514559,-1.8582336,-8.093593,-7.8902435,-1.925849,-2.0197306,-2.8525977,-0.64856064,-1.2304176,-1.925849,-2.0197306,-0.5314238502854511,-3.2787042,1.4574941,-0.65142953,-5.2769995,-5.3263493,-0.66971505,-0.67767733,-0.81860673,1.2770343,0.023599334,-0.66971505,-0.67767733,-0.4333271772451519,-3.6832528,1.0529455,-0.55332875,-6.1959577,-5.526591,-0.6534182,-0.73019224,-1.1172826,0.8718412,0.044729576,-0.6534182,-0.73019224
covid_spike.820193b6fa7afe4a82762fea562815117222b055cc1304ab02f98b0c9a32f0cf,-2.8353154404315872,-6.506991,-2.2303247,-3.0579188,-8.382845,-8.258873,-3.0579188,-3.7009678,-4.288997,-2.4290426,-2.8139167,-3.7009678,-3.963638,-2.7375880242000625,-5.9468765,-1.6702105,-3.0298352,-6.9900694,-6.93759,-3.0298352,-3.1137114,-3.7517715,-1.9863645,-2.4170506,-3.1137114,-3.4034584,-2.739600895427775,-5.9972987,-1.7206326,-3.025625,-7.22208,-7.1352897,-3.025625,-3.1099713,-3.7488441,-2.0029101,-2.4132712,-3.1099713,-3.4006348,-0.8518300488498706,-4.061879,0.21478716,-0.97183764,-5.086703,-5.135313,-0.97183764,-1.2076917,-1.9203726,-0.0840425,-0.48698503,-1.2076917,-1.5760078,-0.8477199609712733,-4.101267,0.17539917,-0.96772766,-5.318136,-5.20121,-0.96772766,-1.202841,-1.9165132,-0.094919726,-0.4823057,-1.202841,-1.571723
covid_spike.8249bc35b22fb34cfa9aaa11f58853e4d0c83e09e1540d9578eed0ffca7be1ed,-1.3780953891076537,-3.898617,-0.72056323,-1.4993734,-7.819051,-8.6089945,-1.4993734,-1.4993734,-1.6022758,-0.7227414,-0.90384346,-1.6022758,-2.246964,-1.3776374869505124,-3.6800556,-0.5020019,-1.4994335,-5.3216753,-5.751466,-1.4994335,-1.4994335,-1.6023359,-0.5443418,-0.90390354,-1.6023359,-1.9274169,-1.3780772546368985,-3.8726225,-0.69456875,-1.4993734,-6.5089107,-7.2371826,-1.4993734,-1.4993734,-1.6022758,-0.7061565,-0.90384346,-1.6022758,-2.2469707,-0.4845341498417194,-2.2410746,0.9369794,-0.6045372,-3.3807044,-3.910367,-0.6045372,-0.6045372,-0.62187934,0.8631108,0.07141821,-0.62187934,-0.65726167,-0.4844754932654485,-2.7189732,0.45908064,-0.60447717,-4.5679336,-5.042756,-0.60447717,-0.60447717,-0.66622174,0.42791522,0.028830402,-0.66622174,-1.02303
covid_spike.826467bfc2e64552c0da0cf1a8396e8c9a4b4a194fc55ba6baff670edfa6699c,-3.2266014792120967,-6.7487288,-2.654384,-3.5114977,-8.5398,-8.114357,-3.5114977,-4.5412035,-4.99135,-2.9896345,-3.3914692,-4.5412035,-4.99135,-2.6098762812006373,-6.0215693,-1.9272246,-2.7878168,-6.832764,-6.665782,-2.7878168,-3.4349713,-4.251157,-2.3453848,-2.5455868,-3.4349713,-4.251157,-2.320235059613645,-5.930693,-1.8363485,-2.4706094,-7.5310326,-7.028958,-2.4706094,-3.2018747,-4.0988092,-2.1063883,-2.2622552,-3.2018747,-4.0988092,-0.9184634768322194,-4.259821,-0.1654763,-1.0384674,-5.1155105,-5.170063,-1.0384674,-1.4648592,-2.4538925,-0.53467524,-0.683435,-1.4648592,-2.4538925,-0.6011999240501974,-4.1634145,-0.06906975,-0.7212001,-5.81247,-5.2445917,-0.7212001,-1.2317276,-2.2730732,-0.30950305,-0.4135575,-1.2317276,-2.2730732
covid_spike.82680d1df51696e158150e080310876da13d4d73fc3f618c9260c905d1d8a67d,-2.4197091792068357,-6.59416,-1.8579617,-2.67813,-8.9252,-7.87264,-3.4572783,-4.064491,-4.8358665,-2.2408829,-2.487101,-3.4572783,-4.064491,-2.4083413546586465,-6.293989,-1.557791,-2.6780097,-6.9274273,-6.942148,-3.4571285,-3.9520333,-4.685947,-2.182748,-2.4869707,-3.4571285,-3.9520333,-2.4055898165820166,-6.415581,-1.6793827,-2.6791015,-7.7806,-6.990383,-3.4577644,-3.9564378,-4.685623,-2.1763449,-2.4879038,-3.4577644,-3.9564378,-1.0847366582742275,-4.603711,0.13248743,-1.2048265,-5.0201783,-5.175953,-1.8769636,-2.3619614,-3.040867,-0.6212033,-0.9731365,-1.8769636,-2.3619614,-1.083828649492634,-4.8117523,-0.07555392,-1.2039161,-5.872864,-5.251186,-1.8762584,-2.3613245,-3.0420086,-0.63077796,-0.9723109,-1.8762584,-2.3613245
covid_spike.829de83b5158fe4409e3246612e99b7b17d461f7e94edf82026acf5dbe9f0fd0,-2.7893968691757225,-6.7357087,-2.4590425,-2.9971712,-11.829561,-11.583461,-2.9971712,-3.701745,-4.47123,-2.497165,-2.7785566,-3.701745,-3.9727166,-2.5384217791374613,-5.953426,-1.6767596,-2.9854436,-8.16239,-7.960878,-2.9854436,-3.2735152,-3.53337,-1.838938,-2.5394368,-3.2735152,-3.415796,-2.3017595381101046,-5.8603597,-1.5836934,-2.6783798,-10.0331,-9.8477545,-2.6783798,-2.7876327,-3.5301485,-1.6466427,-2.0885293,-2.7876327,-2.8765767,-1.6199317487735612,-4.4152803,-0.13861409,-1.7522074,-6.2448406,-5.802084,-1.7522074,-1.9721329,-2.1355956,-0.37213284,-1.2549945,-1.9721329,-2.0670202,-1.3237030347018455,-4.5502563,-0.27358997,-1.4448137,-8.115524,-8.098741,-1.4448137,-1.5184536,-2.1745024,-0.3549191,-0.8225975,-1.5184536,-1.6337262
covid_spike.82ad962501b7088380c5e78837ef2f5626c4dd4e02b225091d46c1a4e6b5d483,-3.7179563534628395,-6.9143424,-3.0431414,-4.086541,-8.564119,-8.055891,-4.086541,-4.086541,-5.0410223,-3.3404624,-3.7474883,-4.540185,-5.0410223,-2.9989500984079767,-6.302476,-2.431275,-3.205436,-7.1392817,-7.263109,-3.205436,-3.205436,-4.6841507,-2.7813163,-3.0498037,-4.0961533,-4.6841507,-2.970573606438921,-6.2900743,-2.418873,-3.2401989,-7.5837474,-7.1622095,-3.2401989,-3.2401989,-4.4118986,-2.7168264,-3.0800452,-4.1154375,-4.4118986,-1.5128162705208617,-4.5903926,-0.71919143,-1.6341447,-5.232302,-5.1352015,-1.6341447,-1.6341447,-3.01706,-1.1572145,-1.4562604,-2.4523258,-3.01706,-1.5458607766150023,-4.5793056,-0.7081045,-1.6687875,-5.669228,-5.135667,-1.6687875,-1.6687875,-2.739968,-1.0763657,-1.4833939,-2.4643602,-2.739968
covid_spike.82b0f8eb7811ff6a5483dca5d2e29524548f18b47801b0d37987c0c6b2382fdc,-3.5677911147681844,-6.999049,-3.1278484,-3.8269687,-9.956715,-10.481909,-3.8269687,-3.8269687,-4.964294,-3.247175,-3.5649493,-4.4297028,-4.964294,-2.858843885968434,-5.8569174,-1.9857161,-3.027086,-6.943938,-7.052392,-3.027086,-3.027086,-3.7977493,-2.205913,-2.4776986,-3.1829426,-3.7977493,-2.7908350967441855,-5.995453,-2.1242516,-2.9632294,-8.380643,-8.528261,-2.9632294,-2.9632294,-3.8112137,-2.257541,-2.5334797,-3.2742264,-3.8112137,-0.9839285706337918,-4.099911,-0.22871007,-1.1039329,-5.04106,-5.292675,-1.1039329,-1.1039329,-2.0720437,-0.47931966,-0.7686168,-1.5641044,-2.0720437,-1.5278737673718363,-4.4106154,-0.5394143,-1.6486962,-6.477759,-5.9346447,-1.6486962,-1.6486962,-2.1497948,-0.6897535,-0.96221375,-1.6553833,-2.1497948
covid_spike.82cff7c1f88d55c4f9aa0638b3a5f930a1ce39ce5f95e29fba3533ec512b1eda,-2.856463992552058,-6.6445436,-1.7617419,-3.6099002,-7.985137,-7.3393965,-3.748775,-4.1210885,-4.7748237,-2.449353,-3.0460155,-3.748775,-4.1210885,-2.2942227231855084,-5.958214,-1.075412,-2.7106457,-6.8884935,-6.9444,-2.7728617,-3.04307,-4.012393,-1.581842,-2.0777805,-2.7728617,-3.04307,-2.305125593520845,-6.0230446,-1.1402428,-2.716216,-7.129933,-6.946219,-2.852697,-3.0961602,-4.120202,-1.664644,-2.150265,-2.852697,-3.0961602,-0.5585710407577799,-4.002493,0.8803091,-0.6785735,-4.987161,-5.1849117,-0.7100378,-1.1071792,-1.9137199,0.45649534,-0.016395697,-0.7100378,-1.1071792,-0.5577099771226905,-4.0864286,0.7963735,-0.6777122,-5.2254586,-5.188586,-0.78620195,-1.2092814,-2.0602417,0.36165655,-0.08718124,-0.78620195,-1.2092814
covid_spike.8305b433f3c205965f6966eeacecf98d1884aca6f231785504c3f2f9d418e692,-1.4644812012949173,-5.6734595,-1.3967935,-1.5846115,-13.173518,-14.559916,-1.5846115,-2.8499548,-3.9025888,-1.4042083,-1.508017,-2.8499548,-3.4260664,-1.477978643248301,-5.3709474,-1.0942812,-1.5982813,-8.490335,-8.158487,-1.5982813,-2.1862159,-3.287714,-1.1642473,-1.3293611,-2.1862159,-2.6786878,-1.464174478580758,-5.372166,-1.0954999,-1.5849317,-11.393562,-12.760928,-1.5849317,-2.1880112,-3.135797,-1.1156055,-1.3230715,-2.1880112,-2.5572112,-0.5290856478365514,-4.1903667,0.08629933,-0.6490859,-6.55027,-6.51076,-0.6490859,-1.0088127,-2.1730785,-0.06924858,-0.25231287,-1.0088127,-1.6740912,-0.5149155270584536,-4.3546615,-0.0779954,-0.634916,-9.45345,-10.343281,-0.634916,-1.2624581,-2.0401769,-0.11276148,-0.38411695,-1.2624581,-1.5523411
covid_spike.83163dbec3b3afd0ece146f7ca7f95c49060445f71ad8a24db777c438e20d140,-0.694350250392119,-4.5784373,0.25784433,-0.81436366,-8.957981,-8.478939,-0.9784372,-1.0628343,-2.5238843,0.22489756,-0.27188987,-0.9784372,-1.0628343,-0.6941086039345645,-4.442399,0.39388275,-0.8141234,-7.2641187,-6.997559,-0.9781969,-1.0626974,-2.0603201,0.3170406,-0.27164963,-0.9781969,-1.0626974,-0.6952600084606211,-4.459116,0.37716562,-0.815275,-7.6238728,-7.2073913,-0.97935855,-1.0641801,-2.1183467,0.3093214,-0.27280962,-0.97935855,-1.0641801,-0.0645045709849067,-3.214354,1.6219279,-0.18450475,-5.333369,-5.090561,-0.24950546,-0.28201374,-0.6592009,1.4504846,0.44575277,-0.24950546,-0.28201374,-0.06376438508044555,-3.2838824,1.5523994,-0.18376456,-5.692766,-5.3398924,-0.24877027,-0.2811268,-0.72247213,1.3981547,0.4464883,-0.24877027,-0.2811268
covid_spike.834620fc243fabd04cd857b9958970c7fbc8a1c77b14592e28c6c4aa731eca1a,-1.3115427013518175,-5.5908155,-0.8546169,-1.4321219,-10.731429,-11.201056,-1.6073027,-2.9852366,-4.9146414,-0.87474126,-0.89888924,-1.6073027,-2.9852366,-1.2730162445644901,-5.409187,-0.6729883,-1.393454,-7.8434796,-7.4905396,-1.5711744,-2.5698674,-4.0931926,-0.792195,-0.8623174,-1.5711744,-2.5698674,-1.1509369428160263,-5.380195,-0.6439968,-1.271119,-9.031719,-9.282327,-1.4383672,-2.6369548,-4.434517,-0.6936018,-0.7312988,-1.4383672,-2.6369548,-0.364274167730281,-4.108053,0.62814546,-0.48427472,-5.9280863,-5.623521,-0.57440156,-0.9899019,-1.9652152,0.40947902,0.12280157,-0.57440156,-0.9899019,-0.24185954662220915,-4.297659,0.43853974,-0.36185977,-7.11632,-7.05822,-0.44151944,-1.5149777,-2.8060617,0.33142412,0.25479725,-0.44151944,-1.5149777
covid_spike.834a361e5e35fdebd339fdce61d05145adbc4a31f21fe2dabe1358449fe8fcf0,-0.9919199952695946,-4.855672,0.027130164,-1.1120656,-10.403253,-10.106107,-1.128715,-1.1821417,-3.1493313,-0.021995848,-0.43542922,-1.128715,-1.1821417,-0.8767546848527606,-4.6216073,0.2611946,-0.9968161,-6.8501782,-6.800659,-1.044425,-1.1013355,-2.6197948,0.13263321,-0.35014492,-1.044425,-1.1013355,-0.8321249445417817,-4.690332,0.19246985,-0.9521658,-8.924606,-8.681795,-1.0232623,-1.068524,-2.8310015,0.11759042,-0.32758984,-1.0232623,-1.068524,-0.16927465598964542,-3.424622,1.4581801,-0.28927502,-4.9204483,-4.9793196,-0.29194278,-0.31613156,-1.2061988,1.1497215,0.40120798,-0.29194278,-0.31613156,-0.12017691315124618,-3.689486,1.1933159,-0.24017712,-6.9945316,-6.585676,-0.26622307,-0.28025547,-1.4687252,1.0404217,0.42726326,-0.26622307,-0.28025547
covid_spike.83bd1f202ff6a4fa69a0216e02af064698298e4fe84a9ff2ce9b6fd05346dd88,-6.063154292146847,-8.488088,-5.310034,-6.7113547,-10.375915,-10.741066,-6.7113547,-6.7113547,-6.7165003,-5.351205,-6.02334,-6.7165003,-6.731343,-4.78951729454141,-6.954671,-3.7766173,-4.8564835,-7.644894,-7.156312,-4.8564835,-4.8564835,-5.754969,-4.02439,-4.703076,-5.754969,-6.0580797,-5.821221594028644,-7.7472787,-4.569225,-6.5442343,-8.715743,-8.650695,-6.5442343,-6.5442343,-6.550354,-4.7054706,-5.857188,-6.550354,-6.564797,-2.9801116850459968,-5.154894,-1.9768403,-3.148525,-5.7385955,-5.314769,-3.148525,-3.148525,-3.8969216,-2.337868,-2.9465258,-3.8969216,-4.294695,-4.241307263477953,-6.065214,-2.8871603,-5.056408,-6.809436,-6.877071,-5.056408,-5.056408,-5.1030283,-3.0775635,-4.408795,-5.1030283,-5.1254535
covid_spike.83d2566416c60ee9759502178f90798c1104499a9c373ba12d6cd58495e7f09d,-6.011699207059133,-7.7393613,-4.743629,-6.417263,-9.530343,-8.97765,-6.417263,-6.417263,-6.417263,-4.769095,-5.815064,-6.512765,-6.5820823,-5.818427896934755,-7.258534,-4.2628016,-6.3421726,-7.5272765,-7.4729004,-6.3421726,-6.3421726,-6.3421726,-4.5214133,-5.6561294,-6.349302,-6.4611483,-5.671167794728705,-7.3328967,-4.3371644,-6.334353,-8.32953,-7.638606,-6.334353,-6.334353,-6.334353,-4.4482217,-5.6516542,-6.3448567,-6.4555616,-4.400341803258762,-5.619794,-2.6240613,-5.008807,-5.804614,-5.6042814,-5.008807,-5.008807,-5.008807,-2.8955057,-4.386472,-5.0823193,-5.10931,-4.368761496675689,-5.8294625,-2.8337302,-5.15475,-6.606651,-5.720462,-5.15475,-5.15475,-5.15475,-3.0286922,-4.4944234,-5.1881275,-5.199902
