endpoint_id,score_old_monoallelic__roc__regime_1225,score_old_monoallelic__roc__regime_1575,score_old_monoallelic__roc__regime_1750,score_old_monoallelic__roc__regime_1925,score_old_monoallelic__roc__regime_1926,score_old_monoallelic__roc__regime_2154,score_old_monoallelic__roc__regime_2275,score_old_monoallelic__roc__regime_2276,score_old_monoallelic__roc__regime_2278,score_old_monoallelic__roc__regime_2279,score_old_monoallelic__roc__regime_2327,score_old_monoallelic__roc__regime_2450,score_old_monoallelic__roc__regime_2451,score_old_monoallelic__roc__regime_2452,score_old_monoallelic__roc__regime_2503,score_old_monoallelic__roc__regime_2625,score_old_monoallelic__roc__regime_2626,score_old_monoallelic__roc__regime_2628,score_old_monoallelic__roc__regime_2652,score_old_monoallelic__roc__regime_2679
nci_obs_001620,-6.5788984298706055,-5.994365215301514,-5.994365215301514,-5.994385242462158,-5.994365215301514,-5.4724931716918945,-5.4724931716918945,-5.4724931716918945,-5.4724931716918945,-5.4724931716918945,-5.4724931716918945,-5.4724931716918945,-5.4724931716918945,-5.4724931716918945,-5.4724931716918945,-5.472573280334473,-5.4724931716918945,-5.4724931716918945,-5.4724931716918945,-5.4724931716918945
nci_obs_001621,-4.671795845031738,-4.669644832611084,-4.669674873352051,-4.675642490386963,-4.669824600219727,-4.673954010009766,-4.669644832611084,-4.669644832611084,-4.669644832611084,-4.669644832611084,-4.669644832611084,-4.669764518737793,-4.669644832611084,-4.669644832611084,-4.669644832611084,-4.694972515106201,-4.671296119689941,-4.669644832611084,-4.669644832611084,-4.669644832611084
nci_obs_001622,-6.9995436668396,-6.236361026763916,-6.236361026763916,-6.236361026763916,-6.236361026763916,-5.641472339630127,-5.641472339630127,-5.641472339630127,-5.641472339630127,-5.641472339630127,-5.641472339630127,-5.641472339630127,-5.641472339630127,-5.641472339630127,-5.641472339630127,-5.641472339630127,-5.641472339630127,-5.641472339630127,-5.641472339630127,-5.641472339630127
nci_obs_001623,-9.334436416625977,-8.409485816955566,-8.409485816955566,-8.409485816955566,-8.409485816955566,-7.515488147735596,-7.515488147735596,-7.515488147735596,-7.515488147735596,-7.515488147735596,-7.515488147735596,-7.515488147735596,-7.515488147735596,-7.515488147735596,-7.515488147735596,-7.515488147735596,-7.515488147735596,-7.515488147735596,-7.515488147735596,-7.515488147735596
nci_obs_001624,-5.291133403778076,-4.845791816711426,-4.845791816711426,-4.845801830291748,-4.845791816711426,-4.724742412567139,-4.724742412567139,-4.724742412567139,-4.724742412567139,-4.724742412567139,-4.724742412567139,-4.724742412567139,-4.724742412567139,-4.724742412567139,-4.724742412567139,-4.724762439727783,-4.724742412567139,-4.724742412567139,-4.724742412567139,-4.724742412567139
nci_obs_001625,-5.4424591064453125,-4.957006454467773,-4.957006454467773,-4.957016468048096,-4.957006454467773,-4.808843612670898,-4.808843612670898,-4.808843612670898,-4.808843612670898,-4.808843612670898,-4.808843612670898,-4.808843612670898,-4.808843612670898,-4.808843612670898,-4.808843612670898,-4.808863639831543,-4.808843612670898,-4.808843612670898,-4.808843612670898,-4.808843612670898
nci_obs_001626,-0.2022727131843567,-0.16702984273433685,-0.17383670806884766,-0.23696653544902802,-0.16849172115325928,-0.16647972166538239,-0.16733010113239288,-0.16647972166538239,-0.16647972166538239,-0.16647972166538239,-0.16647972166538239,-0.17954467236995697,-0.1665496975183487,-0.16647972166538239,-0.16647972166538239,-0.3001711368560791,-0.17353455722332,-0.16647972166538239,-0.16652972996234894,-0.16647972166538239
nci_obs_001627,-8.517475128173828,-7.896788120269775,-7.896788120269775,-7.896788120269775,-7.896788120269775,-7.253136157989502,-7.253136157989502,-7.253136157989502,-7.253136157989502,-7.253136157989502,-7.253136157989502,-7.253136157989502,-7.253136157989502,-7.253136157989502,-7.253136157989502,-7.253136157989502,-7.253136157989502,-7.253136157989502,-7.253136157989502,-7.253136157989502
nci_obs_001628,-2.2503674030303955,-2.250277280807495,-2.250277280807495,-2.2503573894500732,-2.250277280807495,-2.250277280807495,-2.250277280807495,-2.250277280807495,-2.250277280807495,-2.250277280807495,-2.250277280807495,-2.250277280807495,-2.250277280807495,-2.250277280807495,-2.250277280807495,-2.2504172325134277,-2.250277280807495,-2.250277280807495,-2.250277280807495,-2.250277280807495
nci_obs_001629,-10.151641845703125,-9.173659324645996,-9.173659324645996,-9.173659324645996,-9.173659324645996,-8.20742416381836,-8.20742416381836,-8.20742416381836,-8.20742416381836,-8.20742416381836,-8.20742416381836,-8.20742416381836,-8.20742416381836,-8.20742416381836,-8.20742416381836,-8.20742416381836,-8.20742416381836,-8.20742416381836,-8.20742416381836,-8.20742416381836
nci_obs_001630,-11.47509479522705,-10.50706958770752,-10.50706958770752,-10.50706958770752,-10.50706958770752,-9.539009094238281,-9.539009094238281,-9.539009094238281,-9.539009094238281,-9.539009094238281,-9.539009094238281,-9.539009094238281,-9.539009094238281,-9.539009094238281,-9.539009094238281,-9.539009094238281,-9.539009094238281,-9.539009094238281,-9.539009094238281,-9.539009094238281
nci_obs_001631,-5.315698623657227,-4.977231502532959,-4.977231502532959,-4.977231502532959,-4.977231502532959,-4.924136638641357,-4.924136638641357,-4.924136638641357,-4.924136638641357,-4.924136638641357,-4.924136638641357,-4.924136638641357,-4.924136638641357,-4.924136638641357,-4.924136638641357,-4.924136638641357,-4.924136638641357,-4.924136638641357,-4.924136638641357,-4.924136638641357
nci_obs_001632,-10.699509620666504,-9.676703453063965,-9.676703453063965,-9.676703453063965,-9.676703453063965,-8.70174789428711,-8.70174789428711,-8.70174789428711,-8.70174789428711,-8.70174789428711,-8.70174789428711,-8.70174789428711,-8.70174789428711,-8.70174789428711,-8.70174789428711,-8.70174789428711,-8.70174789428711,-8.70174789428711,-8.70174789428711,-8.70174789428711
nci_obs_001633,-16.462739944458008,-15.566377639770508,-15.566377639770508,-15.566377639770508,-15.566377639770508,-14.700392723083496,-14.700392723083496,-14.700392723083496,-14.700392723083496,-14.700392723083496,-14.700392723083496,-14.700392723083496,-14.700392723083496,-14.700392723083496,-14.700392723083496,-14.700392723083496,-14.700392723083496,-14.700392723083496,-14.700392723083496,-14.700392723083496
nci_obs_001634,-13.216663360595703,-12.126312255859375,-12.126312255859375,-12.126312255859375,-12.126312255859375,-11.045472145080566,-11.045472145080566,-11.045472145080566,-11.045472145080566,-11.045472145080566,-11.045472145080566,-11.045472145080566,-11.045472145080566,-11.045472145080566,-11.045472145080566,-11.045472145080566,-11.045472145080566,-11.045472145080566,-11.045472145080566,-11.045472145080566
nci_obs_001635,-10.57622241973877,-9.859880447387695,-9.859880447387695,-9.859880447387695,-9.859880447387695,-9.061792373657227,-9.061792373657227,-9.061792373657227,-9.061792373657227,-9.061792373657227,-9.061792373657227,-9.061792373657227,-9.061792373657227,-9.061792373657227,-9.061792373657227,-9.061792373657227,-9.061792373657227,-9.061792373657227,-9.061792373657227,-9.061792373657227
nci_obs_001636,-4.117318630218506,-4.1160383224487305,-4.116058349609375,-4.118780136108398,-4.116088390350342,-4.1160383224487305,-4.1160383224487305,-4.1160383224487305,-4.1160383224487305,-4.1160383224487305,-4.1160383224487305,-4.116058349609375,-4.1160383224487305,-4.1160383224487305,-4.1160383224487305,-4.120016098022461,-4.116107940673828,-4.1160383224487305,-4.1160383224487305,-4.1160383224487305
nci_obs_001637,-3.770430326461792,-3.7644221782684326,-3.764482259750366,-3.771658420562744,-3.7646021842956543,-3.7644221782684326,-3.7644221782684326,-3.7644221782684326,-3.7644221782684326,-3.7644221782684326,-3.7644221782684326,-3.764632225036621,-3.7644221782684326,-3.7644221782684326,-3.7644221782684326,-3.788776397705078,-3.7656030654907227,-3.7644221782684326,-3.764432191848755,-3.7644221782684326
nci_obs_001638,-9.07580852508545,-8.187877655029297,-8.187877655029297,-8.187877655029297,-8.187877655029297,-7.319746017456055,-7.319746017456055,-7.319746017456055,-7.319746017456055,-7.319746017456055,-7.319746017456055,-7.319746017456055,-7.319746017456055,-7.319746017456055,-7.319746017456055,-7.319746017456055,-7.319746017456055,-7.319746017456055,-7.319746017456055,-7.319746017456055
nci_obs_001639,-5.0412211418151855,-5.01643705368042,-5.01643705368042,-5.016547203063965,-5.01643705368042,-5.01643705368042,-5.01643705368042,-5.01643705368042,-5.01643705368042,-5.01643705368042,-5.01643705368042,-5.01643705368042,-5.01643705368042,-5.01643705368042,-5.01643705368042,-5.016627311706543,-5.01643705368042,-5.01643705368042,-5.01643705368042,-5.01643705368042
nci_obs_001640,-6.433007717132568,-5.808634281158447,-5.808634281158447,-5.808634281158447,-5.808634281158447,-5.379400253295898,-5.379400253295898,-5.379400253295898,-5.379400253295898,-5.379400253295898,-5.379400253295898,-5.379400253295898,-5.379400253295898,-5.379400253295898,-5.379400253295898,-5.379400253295898,-5.379400253295898,-5.379400253295898,-5.379400253295898,-5.379400253295898
nci_obs_001641,-1.8335169553756714,-1.8257179260253906,-1.8265984058380127,-1.8331406116485596,-1.8266081809997559,-1.8256679773330688,-1.8256880044937134,-1.8256679773330688,-1.8256679773330688,-1.8256679773330688,-1.8256679773330688,-1.826248049736023,-1.8256679773330688,-1.8256679773330688,-1.8256679773330688,-1.845890998840332,-1.8265783786773682,-1.8256679773330688,-1.8256679773330688,-1.8256679773330688
nci_obs_001642,-10.426745414733887,-9.434453010559082,-9.434453010559082,-9.434453010559082,-9.434453010559082,-8.478832244873047,-8.478832244873047,-8.478832244873047,-8.478832244873047,-8.478832244873047,-8.478832244873047,-8.478832244873047,-8.478832244873047,-8.478832244873047,-8.478832244873047,-8.478832244873047,-8.478832244873047,-8.478832244873047,-8.478832244873047,-8.478832244873047
nci_obs_001643,-0.8787097334861755,-0.8736065626144409,-0.8742868304252625,-0.8800573945045471,-0.8737965822219849,-0.8735665678977966,-0.8735865950584412,-0.8735665678977966,-0.8735665678977966,-0.8735665678977966,-0.8735665678977966,-0.8739966154098511,-0.8735665678977966,-0.8735665678977966,-0.8735665678977966,-0.8828293085098267,-0.8737565875053406,-0.8735665678977966,-0.8735665678977966,-0.8735665678977966
nci_obs_001644,-3.331342935562134,-3.331233024597168,-3.3312430381774902,-3.3314430713653564,-3.331233024597168,-3.331233024597168,-3.331233024597168,-3.331233024597168,-3.331233024597168,-3.331233024597168,-3.331233024597168,-3.331233024597168,-3.331233024597168,-3.331233024597168,-3.331233024597168,-3.331463098526001,-3.331233024597168,-3.331233024597168,-3.331233024597168,-3.331233024597168
nci_obs_001645,-5.724303722381592,-5.315056324005127,-5.315056324005127,-5.315066337585449,-5.315056324005127,-5.079481601715088,-5.079481601715088,-5.079481601715088,-5.079481601715088,-5.079481601715088,-5.079481601715088,-5.079481601715088,-5.079481601715088,-5.079481601715088,-5.079481601715088,-5.079521656036377,-5.079481601715088,-5.079481601715088,-5.079481601715088,-5.079481601715088
nci_obs_001646,-11.83619499206543,-10.930904388427734,-10.930904388427734,-10.930904388427734,-10.930904388427734,-10.002751350402832,-10.002751350402832,-10.002751350402832,-10.002751350402832,-10.002751350402832,-10.002751350402832,-10.002751350402832,-10.002751350402832,-10.002751350402832,-10.002751350402832,-10.002751350402832,-10.002751350402832,-10.002751350402832,-10.002751350402832,-10.002751350402832
nci_obs_001647,-3.1413979530334473,-3.1358492374420166,-3.136059284210205,-3.1374902725219727,-3.135829210281372,-3.1357991695404053,-3.1358091831207275,-3.1357991695404053,-3.1357991695404053,-3.1357991695404053,-3.1357991695404053,-3.1359493732452393,-3.1357991695404053,-3.1357991695404053,-3.1357991695404053,-3.136969566345215,-3.1358091831207275,-3.1357991695404053,-3.1357991695404053,-3.1357991695404053
nci_obs_001648,-7.086039066314697,-6.151362419128418,-6.151362419128418,-6.151362419128418,-6.151362419128418,-5.396912097930908,-5.396912097930908,-5.396912097930908,-5.396912097930908,-5.396912097930908,-5.396912097930908,-5.396912097930908,-5.396912097930908,-5.396912097930908,-5.396912097930908,-5.396912097930908,-5.396912097930908,-5.396912097930908,-5.396912097930908,-5.396912097930908
nci_obs_001649,-9.92180347442627,-8.911168098449707,-8.911168098449707,-8.911168098449707,-8.911168098449707,-7.937709808349609,-7.937709808349609,-7.937709808349609,-7.937709808349609,-7.937709808349609,-7.937709808349609,-7.937709808349609,-7.937709808349609,-7.937709808349609,-7.937709808349609,-7.937709808349609,-7.937709808349609,-7.937709808349609,-7.937709808349609,-7.937709808349609
nci_obs_001650,-5.382923126220703,-4.911797523498535,-4.911797523498535,-4.911797523498535,-4.911797523498535,-4.775249004364014,-4.775249004364014,-4.775249004364014,-4.775249004364014,-4.775249004364014,-4.775249004364014,-4.775249004364014,-4.775249004364014,-4.775249004364014,-4.775249004364014,-4.775249004364014,-4.775249004364014,-4.775249004364014,-4.775249004364014,-4.775249004364014
nci_obs_001651,-0.5864319801330566,-0.16850601136684418,-0.34189146757125854,-0.3451281189918518,-0.34152132272720337,-0.20328624546527863,-0.19089607894420624,-0.12747663259506226,-0.12600553035736084,-0.12600553035736084,-0.12600553035736084,-0.204056516289711,-0.20328624546527863,-0.1596553772687912,-0.12600553035736084,-0.21003901958465576,-0.20349624752998352,-0.14992940425872803,-0.20328624546527863,-0.12600553035736084
nci_obs_001652,-1.6288923025131226,-1.6256890296936035,-1.625878930091858,-1.627420425415039,-1.6256890296936035,-1.625669002532959,-1.6256790161132813,-1.625669002532959,-1.625669002532959,-1.625669002532959,-1.625669002532959,-1.6257789134979248,-1.625669002532959,-1.625669002532959,-1.625669002532959,-1.6268997192382813,-1.6256790161132813,-1.625669002532959,-1.625669002532959,-1.625669002532959
nci_obs_001653,-5.550591468811035,-5.060482025146484,-5.060482025146484,-5.060482025146484,-5.060482025146484,-4.942869186401367,-4.942869186401367,-4.942869186401367,-4.942869186401367,-4.942869186401367,-4.942869186401367,-4.942869186401367,-4.942869186401367,-4.942869186401367,-4.942869186401367,-4.942869186401367,-4.942869186401367,-4.942869186401367,-4.942869186401367,-4.942869186401367
nci_obs_001654,-0.30687880516052246,-0.1310136765241623,-0.2042325735092163,-0.357503741979599,-0.12474092096090317,-0.11943690478801727,-0.1362372189760208,-0.11943690478801727,-0.11943690478801727,-0.11943690478801727,-0.11943690478801727,-0.23718492686748505,-0.11975697427988052,-0.11943690478801727,-0.11943690478801727,-0.4174656569957733,-0.13423585891723633,-0.11943690478801727,-0.11943690478801727,-0.11943690478801727
nci_obs_001655,-4.996880531311035,-4.996880531311035,-4.996880531311035,-4.996890544891357,-4.996880531311035,-4.996880531311035,-4.996880531311035,-4.996880531311035,-4.996880531311035,-4.996880531311035,-4.996880531311035,-4.996880531311035,-4.996880531311035,-4.996880531311035,-4.996880531311035,-4.996950149536133,-4.996880531311035,-4.996880531311035,-4.996880531311035,-4.996880531311035
nci_obs_001656,-7.19672966003418,-6.301167964935303,-6.301167964935303,-6.301167964935303,-6.301167964935303,-5.569110870361328,-5.569110870361328,-5.569110870361328,-5.569110870361328,-5.569110870361328,-5.569110870361328,-5.569110870361328,-5.569110870361328,-5.569110870361328,-5.569110870361328,-5.569110870361328,-5.569110870361328,-5.569110870361328,-5.569110870361328,-5.569110870361328
nci_obs_001657,-4.928606033325195,-4.9285759925842285,-4.9285759925842285,-4.928636074066162,-4.9285759925842285,-4.9285759925842285,-4.9285759925842285,-4.9285759925842285,-4.9285759925842285,-4.9285759925842285,-4.9285759925842285,-4.9285759925842285,-4.9285759925842285,-4.9285759925842285,-4.9285759925842285,-4.928676128387451,-4.9285759925842285,-4.9285759925842285,-4.9285759925842285,-4.9285759925842285
nci_obs_001658,-4.918577194213867,-4.524716377258301,-4.524716377258301,-4.524765968322754,-4.524716377258301,-4.355400562286377,-4.355400562286377,-4.355400562286377,-4.355400562286377,-4.355400562286377,-4.355400562286377,-4.355400562286377,-4.355400562286377,-4.355400562286377,-4.355400562286377,-4.355550289154053,-4.355400562286377,-4.355400562286377,-4.355400562286377,-4.355400562286377
nci_obs_001659,-3.1887216567993164,-3.138970375061035,-3.1389803886413574,-3.139350414276123,-3.138970375061035,-3.13754940032959,-3.13754940032959,-3.13754940032959,-3.13754940032959,-3.13754940032959,-3.13754940032959,-3.1375694274902344,-3.13754940032959,-3.13754940032959,-3.13754940032959,-3.138429641723633,-3.1375694274902344,-3.13754940032959,-3.13754940032959,-3.13754940032959
nci_obs_001660,-0.3171654939651489,-0.19375339150428772,-0.2026575207710266,-0.2603992521762848,-0.19953307509422302,-0.14093880355358124,-0.14177915453910828,-0.1409488171339035,-0.10820899158716202,-0.10820899158716202,-0.10822901874780655,-0.15755613148212433,-0.14162902534008026,-0.14095883071422577,-0.10820899158716202,-0.24703294038772583,-0.15401390194892883,-0.14093880355358124,-0.14213953912258148,-0.10820899158716202
nci_obs_001661,-0.3865821659564972,-0.25636446475982666,-0.26877883076667786,-0.6506255865097046,-0.3613826036453247,-0.44854050874710083,-0.2567347288131714,-0.25574424862861633,-0.25574424862861633,-0.25574424862861633,-0.25574424862861633,-0.2842671871185303,-0.2573355436325073,-0.25580427050590515,-0.25574424862861633,-0.44939088821411133,-0.4485505223274231,-0.25577422976493835,-0.27462130784988403,-0.25574424862861633
nci_obs_001662,-8.824928283691406,-7.892459869384766,-7.892459869384766,-7.892459869384766,-7.892459869384766,-7.012420654296875,-7.012420654296875,-7.012420654296875,-7.012420654296875,-7.012420654296875,-7.012420654296875,-7.012420654296875,-7.012420654296875,-7.012420654296875,-7.012420654296875,-7.012420654296875,-7.012420654296875,-7.012420654296875,-7.012420654296875,-7.012420654296875
nci_obs_001663,-8.360051155090332,-7.390897274017334,-7.390897274017334,-7.390897274017334,-7.390897274017334,-6.514311790466309,-6.514311790466309,-6.514311790466309,-6.514311790466309,-6.514311790466309,-6.514311790466309,-6.514311790466309,-6.514311790466309,-6.514311790466309,-6.514311790466309,-6.514311790466309,-6.514311790466309,-6.514311790466309,-6.514311790466309,-6.514311790466309
nci_obs_001664,-6.617695331573486,-6.002080917358398,-6.002080917358398,-6.002080917358398,-6.002080917358398,-5.477168560028076,-5.477168560028076,-5.477168560028076,-5.477168560028076,-5.477168560028076,-5.477168560028076,-5.477168560028076,-5.477168560028076,-5.477168560028076,-5.477168560028076,-5.477168560028076,-5.477168560028076,-5.477168560028076,-5.477168560028076,-5.477168560028076
nci_obs_001665,-5.055654525756836,-4.879765510559082,-4.879765510559082,-4.880305767059326,-4.879765510559082,-4.867834568023682,-4.867834568023682,-4.867834568023682,-4.867834568023682,-4.867834568023682,-4.867834568023682,-4.867844581604004,-4.867834568023682,-4.867834568023682,-4.867834568023682,-4.868905067443848,-4.867844581604004,-4.867834568023682,-4.867834568023682,-4.867834568023682
nci_obs_001666,-8.820916175842285,-7.862847805023193,-7.862847805023193,-7.862847805023193,-7.862847805023193,-6.958327293395996,-6.958327293395996,-6.958327293395996,-6.958327293395996,-6.958327293395996,-6.958327293395996,-6.958327293395996,-6.958327293395996,-6.958327293395996,-6.958327293395996,-6.958327293395996,-6.958327293395996,-6.958327293395996,-6.958327293395996,-6.958327293395996
nci_obs_001667,-5.62514591217041,-5.120379447937012,-5.120379447937012,-5.120379447937012,-5.120379447937012,-4.935133457183838,-4.935133457183838,-4.935133457183838,-4.935133457183838,-4.935133457183838,-4.935133457183838,-4.935133457183838,-4.935133457183838,-4.935133457183838,-4.935133457183838,-4.935133457183838,-4.935133457183838,-4.935133457183838,-4.935133457183838,-4.935133457183838
nci_obs_001668,-7.228608131408691,-6.249639511108398,-6.249639511108398,-6.249639511108398,-6.249639511108398,-5.35942268371582,-5.35942268371582,-5.35942268371582,-5.35942268371582,-5.35942268371582,-5.35942268371582,-5.35942268371582,-5.35942268371582,-5.35942268371582,-5.35942268371582,-5.35942268371582,-5.35942268371582,-5.35942268371582,-5.35942268371582,-5.35942268371582
nci_obs_001669,-13.234853744506836,-12.34932804107666,-12.34932804107666,-12.34932804107666,-12.34932804107666,-11.430068969726563,-11.430068969726563,-11.430068969726563,-11.430068969726563,-11.430068969726563,-11.430068969726563,-11.430068969726563,-11.430068969726563,-11.430068969726563,-11.430068969726563,-11.430068969726563,-11.430068969726563,-11.430068969726563,-11.430068969726563,-11.430068969726563
nci_obs_001670,-11.208990097045898,-10.297155380249023,-10.297155380249023,-10.297155380249023,-10.297155380249023,-9.396854400634766,-9.396854400634766,-9.396854400634766,-9.396854400634766,-9.396854400634766,-9.396854400634766,-9.396854400634766,-9.396854400634766,-9.396854400634766,-9.396854400634766,-9.396854400634766,-9.396854400634766,-9.396854400634766,-9.396854400634766,-9.396854400634766
nci_obs_001671,-7.27203369140625,-6.492453575134277,-6.492453575134277,-6.492453575134277,-6.492453575134277,-5.8210368156433105,-5.8210368156433105,-5.8210368156433105,-5.8210368156433105,-5.8210368156433105,-5.8210368156433105,-5.8210368156433105,-5.8210368156433105,-5.8210368156433105,-5.8210368156433105,-5.8210368156433105,-5.8210368156433105,-5.8210368156433105,-5.8210368156433105,-5.8210368156433105
nci_obs_001672,-7.971050262451172,-7.129244804382324,-7.129244804382324,-7.129244804382324,-7.129244804382324,-6.328254699707031,-6.328254699707031,-6.328254699707031,-6.328254699707031,-6.328254699707031,-6.328254699707031,-6.328254699707031,-6.328254699707031,-6.328254699707031,-6.328254699707031,-6.328254699707031,-6.328254699707031,-6.328254699707031,-6.328254699707031,-6.328254699707031
nci_obs_001673,-3.311185598373413,-3.3111555576324463,-3.3111555576324463,-3.3112854957580566,-3.3111555576324463,-3.3111555576324463,-3.3111555576324463,-3.3111555576324463,-3.3111555576324463,-3.3111555576324463,-3.3111555576324463,-3.3111655712127686,-3.3111555576324463,-3.3111555576324463,-3.3111555576324463,-3.3117458820343018,-3.3111655712127686,-3.3111555576324463,-3.3111555576324463,-3.3111555576324463
nci_obs_001674,-5.338752269744873,-4.653624534606934,-4.653624534606934,-4.653624534606934,-4.653624534606934,-4.222476482391357,-4.222476482391357,-4.222476482391357,-4.222476482391357,-4.222476482391357,-4.222476482391357,-4.222476482391357,-4.222476482391357,-4.222476482391357,-4.222476482391357,-4.222476482391357,-4.222476482391357,-4.222476482391357,-4.222476482391357,-4.222476482391357
nci_obs_001675,-5.14531135559082,-5.14206600189209,-5.14206600189209,-5.14228630065918,-5.14206600189209,-5.14206600189209,-5.14206600189209,-5.14206600189209,-5.14206600189209,-5.14206600189209,-5.14206600189209,-5.14206600189209,-5.14206600189209,-5.14206600189209,-5.14206600189209,-5.142826557159424,-5.14206600189209,-5.14206600189209,-5.14206600189209,-5.14206600189209
nci_obs_001676,-5.0668511390686035,-5.066761493682861,-5.066761493682861,-5.066941261291504,-5.066761493682861,-5.066761493682861,-5.066761493682861,-5.066761493682861,-5.066761493682861,-5.066761493682861,-5.066761493682861,-5.066761493682861,-5.066761493682861,-5.066761493682861,-5.066761493682861,-5.067241191864014,-5.066761493682861,-5.066761493682861,-5.066761493682861,-5.066761493682861
nci_obs_001677,-6.558331489562988,-5.874727725982666,-5.874727725982666,-5.874727725982666,-5.874727725982666,-5.408082008361816,-5.408082008361816,-5.408082008361816,-5.408082008361816,-5.408082008361816,-5.408082008361816,-5.408082008361816,-5.408082008361816,-5.408082008361816,-5.408082008361816,-5.408082008361816,-5.408082008361816,-5.408082008361816,-5.408082008361816,-5.408082008361816
nci_obs_001678,-5.170013427734375,-5.071166038513184,-5.071166038513184,-5.071186065673828,-5.071166038513184,-5.071166038513184,-5.071166038513184,-5.071166038513184,-5.071166038513184,-5.071166038513184,-5.071166038513184,-5.071166038513184,-5.071166038513184,-5.071166038513184,-5.071166038513184,-5.071186065673828,-5.071166038513184,-5.071166038513184,-5.071166038513184,-5.071166038513184
nci_obs_001679,-11.749577522277832,-10.738038063049316,-10.738038063049316,-10.738038063049316,-10.738038063049316,-9.750482559204102,-9.750482559204102,-9.750482559204102,-9.750482559204102,-9.750482559204102,-9.750482559204102,-9.750482559204102,-9.750482559204102,-9.750482559204102,-9.750482559204102,-9.750482559204102,-9.750482559204102,-9.750482559204102,-9.750482559204102,-9.750482559204102
nci_obs_001680,-13.780153274536133,-12.922486305236816,-12.922486305236816,-12.922486305236816,-12.922486305236816,-12.070812225341797,-12.070812225341797,-12.070812225341797,-12.070812225341797,-12.070812225341797,-12.070812225341797,-12.070812225341797,-12.070812225341797,-12.070812225341797,-12.070812225341797,-12.070812225341797,-12.070812225341797,-12.070812225341797,-12.070812225341797,-12.070812225341797
nci_obs_001681,-10.239445686340332,-9.188053131103516,-9.188053131103516,-9.188053131103516,-9.188053131103516,-8.170557975769043,-8.170557975769043,-8.170557975769043,-8.170557975769043,-8.170557975769043,-8.170557975769043,-8.170557975769043,-8.170557975769043,-8.170557975769043,-8.170557975769043,-8.170557975769043,-8.170557975769043,-8.170557975769043,-8.170557975769043,-8.170557975769043
nci_obs_001682,-4.429510593414307,-3.910714626312256,-3.910714626312256,-3.910714626312256,-3.910714626312256,-3.691654682159424,-3.691654682159424,-3.691654682159424,-3.691654682159424,-3.691654682159424,-3.691654682159424,-3.691654682159424,-3.691654682159424,-3.691654682159424,-3.691654682159424,-3.691664695739746,-3.691654682159424,-3.691654682159424,-3.691654682159424,-3.691654682159424
nci_obs_001683,-9.828715324401855,-8.884090423583984,-8.884090423583984,-8.884090423583984,-8.884090423583984,-7.993879795074463,-7.993879795074463,-7.993879795074463,-7.993879795074463,-7.993879795074463,-7.993879795074463,-7.993879795074463,-7.993879795074463,-7.993879795074463,-7.993879795074463,-7.993879795074463,-7.993879795074463,-7.993879795074463,-7.993879795074463,-7.993879795074463
nci_obs_001684,-4.791204929351807,-4.784914970397949,-4.785595417022705,-4.791849136352539,-4.784934997558594,-4.784894943237305,-4.784934997558594,-4.784894943237305,-4.784894943237305,-4.784894943237305,-4.784894943237305,-4.786255836486816,-4.784904956817627,-4.784894943237305,-4.784894943237305,-4.796087265014648,-4.784985065460205,-4.784894943237305,-4.784894943237305,-4.784894943237305
nci_obs_001685,-12.164685249328613,-11.241114616394043,-11.241114616394043,-11.241114616394043,-11.241114616394043,-10.345491409301758,-10.345491409301758,-10.345491409301758,-10.345491409301758,-10.345491409301758,-10.345491409301758,-10.345491409301758,-10.345491409301758,-10.345491409301758,-10.345491409301758,-10.345491409301758,-10.345491409301758,-10.345491409301758,-10.345491409301758,-10.345491409301758
nci_obs_001686,-7.243203163146973,-6.447900295257568,-6.447900295257568,-6.447900295257568,-6.447900295257568,-5.7931294441223145,-5.7931294441223145,-5.7931294441223145,-5.7931294441223145,-5.7931294441223145,-5.7931294441223145,-5.7931294441223145,-5.7931294441223145,-5.7931294441223145,-5.7931294441223145,-5.7931294441223145,-5.7931294441223145,-5.7931294441223145,-5.7931294441223145,-5.7931294441223145
nci_obs_001687,-6.244160175323486,-5.469613075256348,-5.469613075256348,-5.469613075256348,-5.469613075256348,-4.958446025848389,-4.958446025848389,-4.958446025848389,-4.958446025848389,-4.958446025848389,-4.958446025848389,-4.958446025848389,-4.958446025848389,-4.958446025848389,-4.958446025848389,-4.958446025848389,-4.958446025848389,-4.958446025848389,-4.958446025848389,-4.958446025848389
nci_obs_001688,-8.474090576171875,-7.519466400146484,-7.519466400146484,-7.519466400146484,-7.519466400146484,-6.620391845703125,-6.620391845703125,-6.620391845703125,-6.620391845703125,-6.620391845703125,-6.620391845703125,-6.620391845703125,-6.620391845703125,-6.620391845703125,-6.620391845703125,-6.620391845703125,-6.620391845703125,-6.620391845703125,-6.620391845703125,-6.620391845703125
nci_obs_001689,-7.153120517730713,-6.2908101081848145,-6.2908101081848145,-6.2908101081848145,-6.2908101081848145,-5.5637102127075195,-5.5637102127075195,-5.5637102127075195,-5.5637102127075195,-5.5637102127075195,-5.5637102127075195,-5.5637102127075195,-5.5637102127075195,-5.5637102127075195,-5.5637102127075195,-5.5637102127075195,-5.5637102127075195,-5.5637102127075195,-5.5637102127075195,-5.5637102127075195
